race_id,driver_id,lap_number,fuel_in_tank,fuel_pressure,fuel_consumption_rate
47,19,7,48.86,60.7,1.01
47,19,8,8.88,87.56,1.67
47,19,9,39.33,72.3,1.87
47,19,10,42.0,96.87,1.72
47,19,11,54.03,54.19,4.59
47,19,12,50.66,77.25,3.47
47,19,13,39.19,67.7,4.5
47,19,14,25.8,92.17,4.92
47,19,15,53.42,62.64,3.44
47,19,16,52.01,50.69,3.17
47,19,17,45.02,89.3,4.9
47,19,18,23.21,57.44,3.56
47,19,19,13.47,75.18,4.32
47,19,20,51.74,62.87,4.41
47,19,21,36.05,81.18,1.69
47,19,22,11.19,95.96,1.37
47,19,23,45.11,72.32,1.47
47,19,24,9.19,89.39,2.16
47,19,25,39.71,65.93,4.6
47,19,26,11.02,97.99,4.44
47,19,27,5.42,85.06,2.52
47,19,28,4.02,57.15,3.81
47,19,29,29.15,93.26,1.77
47,19,30,2.88,89.51,4.94
47,19,31,32.33,70.97,2.24
47,19,32,26.46,56.53,1.79
47,19,33,19.67,98.92,1.03
47,19,34,46.89,98.59,4.58
47,19,35,2.51,50.59,3.14
47,19,36,33.73,65.72,4.82
47,19,37,43.14,71.74,2.04
47,19,38,7.89,77.26,1.45
47,19,39,2.5,88.12,2.87
47,19,40,53.46,53.77,4.97
47,19,41,4.0,96.99,4.6
47,19,42,38.61,60.25,4.22
47,19,43,22.56,70.97,3.88
47,19,44,45.94,63.27,4.52
47,19,45,31.7,61.06,1.49
47,19,46,39.77,86.56,4.62
47,19,47,6.64,55.43,2.84
47,19,48,23.26,66.15,4.86
47,19,49,6.56,71.59,2.6
47,19,50,44.62,69.15,2.31
47,19,51,5.44,80.14,4.55
47,19,52,50.32,55.44,1.83
47,19,53,7.09,90.54,2.05
47,19,54,41.9,94.67,2.59
47,19,55,21.87,97.05,3.66
47,19,56,26.01,95.96,1.04
47,19,57,27.27,73.34,2.01
47,19,58,54.92,66.32,4.76
47,19,59,4.0,69.88,4.55
47,19,60,27.09,56.93,1.92
47,19,61,14.89,70.12,3.81
47,19,62,51.92,92.03,1.83
47,19,63,40.13,91.86,2.3
47,19,64,22.45,94.13,4.9
47,19,65,52.53,90.1,4.73
47,19,66,19.18,68.35,1.85
47,19,67,13.24,50.92,1.71
47,19,68,23.79,64.63,1.14
47,19,69,44.71,92.62,3.21
47,19,70,32.49,86.61,4.72
47,20,1,14.5,50.72,2.15
47,20,2,11.24,84.51,4.17
47,20,3,27.78,96.52,1.11
47,20,4,42.2,70.88,2.56
47,20,5,22.94,88.7,4.37
47,20,6,44.79,96.89,1.61
47,20,7,7.04,59.15,2.1
47,20,8,26.44,87.29,2.86
47,20,9,30.86,85.92,2.52
47,20,10,53.29,91.66,2.81
47,20,11,1.38,81.0,3.35
47,20,12,42.82,92.63,2.99
47,20,13,52.11,54.66,1.92
47,20,14,4.24,64.96,4.44
47,20,15,22.42,70.11,3.74
47,20,16,40.41,73.47,4.38
47,20,17,38.22,54.8,3.49
47,20,18,14.82,68.41,2.86
47,20,19,23.15,58.83,4.35
47,20,20,55.01,54.02,3.25
47,20,21,25.61,91.16,2.07
47,20,22,5.58,88.39,1.3
47,20,23,14.75,50.55,4.72
47,20,24,56.14,76.63,1.24
47,20,25,9.45,79.64,1.08
47,20,26,55.0,50.12,1.36
47,20,27,6.45,65.76,4.52
47,20,28,21.24,95.4,2.17
47,20,29,25.3,69.21,3.81
47,20,30,29.42,91.56,4.75
47,20,31,41.86,51.75,1.67
47,20,32,2.23,67.67,2.5
47,20,33,28.33,90.15,4.25
47,20,34,5.43,79.67,4.71
47,20,35,39.02,55.93,2.26
47,20,36,35.26,75.83,3.49
47,20,37,55.88,75.78,2.63
47,20,38,39.8,92.02,4.48
47,20,39,32.18,51.71,2.43
47,20,40,19.84,59.19,4.36
47,20,41,26.58,65.77,4.75
47,20,42,55.32,63.99,4.64
47,20,43,41.71,57.1,1.25
47,20,44,47.93,99.95,2.83
47,20,45,21.25,62.45,1.11
47,20,46,34.13,54.22,1.37
47,20,47,35.08,87.09,2.25
47,20,48,9.91,81.78,4.72
47,20,49,4.36,60.07,2.6
47,20,50,8.31,86.97,4.64
47,20,51,27.92,79.56,3.14
47,20,52,46.3,72.75,1.32
47,20,53,14.57,86.3,2.3
47,20,54,52.49,57.79,3.56
47,20,55,29.04,71.7,1.3
47,20,56,53.43,78.72,2.44
47,20,57,3.27,89.76,4.97
47,20,58,41.95,71.21,3.91
47,20,59,38.51,81.03,1.1
47,20,60,54.35,67.9,3.5
47,20,61,55.79,57.26,4.02
47,20,62,8.12,64.98,3.48
47,20,63,3.4,78.29,4.36
47,20,64,36.82,53.91,4.2
47,20,65,47.21,79.37,1.46
47,20,66,57.81,84.46,3.13
47,20,67,32.77,64.28,2.02
47,20,68,6.19,65.99,4.07
47,20,69,44.38,65.2,4.98
47,20,70,45.83,95.89,2.72
48,1,1,32.31,95.17,3.12
48,1,2,59.55,95.54,3.26
48,1,3,0.79,95.84,4.33
48,1,4,18.12,97.5,1.31
48,1,5,42.76,75.14,2.84
48,1,6,33.75,92.1,1.67
48,1,7,31.03,51.3,3.67
48,1,8,22.38,90.06,3.62
48,1,9,47.46,69.38,3.33
48,1,10,42.59,90.87,4.81
48,1,11,33.12,96.32,3.75
48,1,12,20.1,90.66,3.34
48,1,13,18.5,70.18,3.94
48,1,14,54.9,98.82,3.86
48,1,15,20.31,82.5,2.61
48,1,16,5.41,57.36,1.34
48,1,17,30.01,65.03,3.58
48,1,18,6.21,76.3,1.76
48,1,19,16.51,71.84,1.43
48,1,20,18.7,52.12,1.58
48,1,21,53.02,93.67,1.79
48,1,22,17.32,52.88,3.17
48,1,23,7.47,77.15,2.44
48,1,24,18.72,85.08,4.95
48,1,25,32.9,68.18,2.82
48,1,26,31.64,89.27,4.02
48,1,27,14.55,99.51,2.31
48,1,28,19.49,93.61,4.52
48,1,29,48.52,71.7,2.6
48,1,30,58.53,74.51,2.36
48,1,31,33.62,58.18,4.97
48,1,32,11.86,53.72,4.09
48,1,33,11.59,65.17,2.1
48,1,34,0.68,94.98,1.29
48,1,35,54.12,50.68,4.71
48,1,36,11.93,75.14,2.68
48,1,37,10.74,62.27,3.45
48,1,38,13.43,89.76,2.25
48,1,39,28.51,85.82,4.84
48,1,40,42.62,69.59,2.01
48,1,41,22.41,93.95,1.47
48,1,42,51.74,92.9,4.27
48,1,43,54.55,56.46,2.87
48,1,44,20.23,85.11,4.57
48,1,45,58.37,54.1,2.87
48,1,46,15.4,92.67,4.16
48,1,47,58.62,87.8,2.57
48,1,48,37.42,53.6,3.52
48,1,49,43.21,52.38,1.76
48,1,50,24.66,92.38,4.56
48,1,51,30.93,90.11,4.08
48,1,52,53.03,50.97,2.82
48,1,53,21.1,68.32,2.79
48,1,54,45.15,86.64,3.7
48,1,55,32.85,70.22,3.97
48,1,56,57.0,76.05,4.17
48,1,57,10.64,62.56,1.35
48,1,58,19.66,81.2,3.76
48,1,59,8.09,91.51,2.58
48,1,60,27.35,68.76,2.64
48,1,61,15.26,78.83,1.11
48,1,62,15.89,56.5,4.68
48,1,63,40.72,61.74,4.62
48,1,64,55.89,74.16,3.81
48,1,65,23.48,51.11,2.58
48,1,66,57.2,97.94,3.85
48,1,67,4.95,68.35,1.52
48,1,68,20.15,64.83,2.51
48,1,69,47.1,70.02,1.76
48,1,70,42.65,73.79,3.96
48,2,1,39.66,99.72,4.46
48,2,2,14.96,86.22,2.99
48,2,3,13.18,78.12,2.49
48,2,4,40.18,79.25,2.79
48,2,5,36.75,69.1,1.98
48,2,6,12.91,86.57,2.37
48,2,7,54.59,62.75,4.66
48,2,8,26.46,71.19,4.32
48,2,9,45.27,66.1,1.14
48,2,10,37.72,92.12,1.02
48,2,11,41.03,55.94,3.6
48,2,12,53.18,56.55,2.33
48,2,13,1.83,87.0,1.77
48,2,14,26.79,92.44,1.63
48,2,15,53.11,93.61,4.44
48,2,16,35.17,88.38,4.53
48,2,17,3.19,65.64,1.57
48,2,18,33.06,60.27,2.23
48,2,19,34.53,54.48,3.7
48,2,20,32.79,83.0,3.5
48,2,21,53.87,84.5,4.92
48,2,22,14.55,62.65,4.61
48,2,23,2.04,77.06,2.73
48,2,24,10.91,60.24,3.59
48,2,25,40.35,94.29,2.18
48,2,26,22.04,76.76,3.25
48,2,27,14.17,87.35,2.59
48,2,28,19.43,77.66,1.51
48,2,29,59.05,85.65,4.65
48,2,30,43.43,60.99,3.41
48,2,31,31.75,81.25,2.52
48,2,32,25.98,97.66,4.54
48,2,33,31.03,75.01,2.69
48,2,34,55.64,73.49,4.6
48,2,35,44.95,73.49,1.02
48,2,36,3.52,89.87,3.9
48,2,37,19.46,73.65,1.86
48,2,38,53.01,72.14,4.78
48,2,39,11.22,87.74,2.36
48,2,40,43.27,87.44,2.63
48,2,41,3.41,60.25,4.42
48,2,42,0.29,71.65,1.27
48,2,43,25.96,63.26,4.06
48,2,44,45.62,94.61,4.78
48,2,45,29.58,83.95,2.63
48,2,46,53.76,76.78,3.51
48,2,47,55.02,59.72,2.54
48,2,48,20.76,66.18,2.24
48,2,49,3.63,83.28,3.31
48,2,50,23.06,99.34,4.81
48,2,51,30.26,53.08,1.14
48,2,52,38.32,91.88,3.92
48,2,53,20.23,85.36,1.95
48,2,54,28.77,82.35,3.68
48,2,55,19.43,67.56,3.18
48,2,56,37.29,94.53,4.3
48,2,57,28.52,80.68,1.01
48,2,58,53.92,89.78,4.4
48,2,59,30.36,80.77,4.36
48,2,60,34.29,65.3,2.52
48,2,61,54.81,91.48,1.27
48,2,62,19.25,67.78,2.61
48,2,63,8.28,54.9,1.54
48,2,64,7.17,94.11,2.63
48,2,65,12.81,99.24,3.47
48,2,66,36.82,78.36,3.1
48,2,67,50.93,54.32,3.7
48,2,68,11.75,79.86,4.11
48,2,69,12.05,94.11,4.74
48,2,70,38.34,87.05,2.81
48,3,1,0.92,56.0,4.64
48,3,2,57.33,84.2,3.11
48,3,3,45.19,98.46,1.76
48,3,4,30.54,76.34,4.72
48,3,5,57.29,52.8,2.24
48,3,6,29.58,91.1,2.2
48,3,7,16.23,74.42,4.14
48,3,8,2.89,69.73,4.42
48,3,9,52.32,78.27,2.08
48,3,10,52.96,58.45,2.94
48,3,11,38.94,73.37,2.36
48,3,12,58.34,74.71,4.12
48,3,13,18.35,85.34,4.01
48,3,14,52.2,84.57,2.92
48,3,15,40.25,83.83,1.04
48,3,16,30.42,63.3,1.3
48,3,17,6.65,92.08,1.39
48,3,18,13.05,56.78,2.63
48,3,19,55.61,63.89,3.53
48,3,20,45.75,88.14,2.79
48,3,21,10.31,96.11,4.88
48,3,22,56.32,69.29,3.12
48,3,23,30.74,70.19,3.17
48,3,24,11.14,82.76,3.36
48,3,25,34.2,71.19,1.8
48,3,26,56.05,62.65,3.68
48,3,27,35.5,68.99,2.06
48,3,28,32.04,90.81,2.58
48,3,29,30.69,94.7,1.13
48,3,30,44.49,92.4,2.47
48,3,31,29.85,90.04,2.55
48,3,32,6.91,92.21,4.63
48,3,33,48.24,61.14,2.45
48,3,34,36.9,97.27,2.23
48,3,35,25.74,56.68,2.36
48,3,36,55.62,77.3,3.54
48,3,37,31.56,90.27,2.95
48,3,38,55.64,50.72,4.84
48,3,39,56.09,50.46,3.66
48,3,40,22.53,98.3,1.5
48,3,41,6.78,66.41,3.41
48,3,42,37.12,70.18,4.55
48,3,43,54.73,66.56,1.87
48,3,44,28.07,75.07,2.4
48,3,45,21.17,92.61,2.31
48,3,46,45.35,57.97,4.72
48,3,47,26.6,78.61,1.1
48,3,48,24.31,53.51,1.1
48,3,49,37.11,86.52,4.44
48,3,50,28.2,92.73,4.39
48,3,51,25.9,56.92,2.82
48,3,52,6.65,96.97,4.71
48,3,53,12.42,71.07,4.41
48,3,54,34.35,70.05,4.74
48,3,55,59.57,76.06,2.97
48,3,56,47.93,99.34,1.41
48,3,57,39.16,58.18,3.27
48,3,58,28.12,89.33,4.68
48,3,59,29.83,80.86,2.92
48,3,60,14.2,71.35,2.37
48,3,61,30.84,91.03,2.2
48,3,62,31.75,69.99,4.87
48,3,63,31.18,77.89,3.05
48,3,64,34.69,97.07,1.11
48,3,65,37.82,94.05,4.31
48,3,66,0.45,59.82,4.91
48,3,67,19.37,96.11,2.94
48,3,68,53.21,66.06,5.0
48,3,69,1.43,63.7,3.2
48,3,70,41.52,88.79,1.91
48,4,1,37.22,88.56,3.86
48,4,2,21.0,88.12,4.86
48,4,3,7.67,69.3,3.56
48,4,4,51.92,55.82,4.96
48,4,5,4.59,58.05,2.75
48,4,6,29.96,70.8,3.31
48,4,7,54.13,69.3,4.51
48,4,8,0.24,94.1,4.8
48,4,9,26.53,93.37,2.02
48,4,10,37.68,60.21,4.06
48,4,11,8.85,56.09,3.04
48,4,12,15.8,75.98,2.33
48,4,13,10.92,72.66,2.97
48,4,14,27.0,72.58,2.14
48,4,15,8.56,62.03,4.86
48,4,16,14.89,71.63,2.52
48,4,17,36.4,58.92,1.01
48,4,18,11.5,58.42,3.42
48,4,19,28.77,92.57,3.0
48,4,20,1.06,55.84,4.37
48,4,21,3.0,66.38,1.62
48,4,22,9.2,97.79,4.23
48,4,23,57.24,80.75,2.05
48,4,24,43.98,64.34,3.1
48,4,25,20.29,62.3,1.76
48,4,26,46.42,76.24,3.04
48,4,27,26.47,77.25,2.57
48,4,28,52.52,91.98,3.52
48,4,29,44.66,56.92,1.41
48,4,30,40.81,67.33,1.87
48,4,31,33.85,94.85,3.34
48,4,32,51.02,84.12,1.21
48,4,33,21.92,98.62,4.77
48,4,34,43.53,92.45,3.13
48,4,35,47.39,89.8,2.39
48,4,36,46.24,62.7,3.5
48,4,37,14.2,92.17,2.71
48,4,38,41.37,53.44,3.54
48,4,39,0.24,62.56,2.62
48,4,40,47.04,77.9,4.47
48,4,41,3.6,80.64,3.14
48,4,42,8.25,55.78,2.97
48,4,43,32.17,90.86,1.4
48,4,44,47.83,95.88,3.09
48,4,45,36.63,58.21,3.82
48,4,46,23.61,53.03,3.45
48,4,47,2.91,92.21,4.91
48,4,48,57.07,87.06,1.72
48,4,49,15.22,86.71,3.49
48,4,50,50.56,65.19,4.22
48,4,51,25.34,83.24,3.5
48,4,52,22.84,83.42,1.18
48,4,53,32.99,64.94,1.69
48,4,54,40.88,83.77,2.22
48,4,55,11.29,61.05,2.86
48,4,56,27.09,76.93,1.75
48,4,57,53.27,98.39,4.12
48,4,58,33.79,68.0,3.03
48,4,59,44.83,99.2,3.5
48,4,60,30.55,83.07,3.37
48,4,61,23.31,64.86,3.45
48,4,62,39.1,80.26,2.89
48,4,63,11.22,66.16,2.19
48,4,64,25.45,85.57,2.72
48,4,65,57.34,87.11,1.65
48,4,66,11.94,66.69,1.45
48,4,67,57.93,79.54,2.49
48,4,68,14.08,61.98,1.28
48,4,69,13.42,61.05,2.45
48,4,70,54.36,94.59,3.13
48,5,1,57.34,99.24,1.33
48,5,2,15.77,98.05,3.45
48,5,3,38.28,63.33,3.78
48,5,4,39.43,85.85,4.53
48,5,5,4.93,81.19,2.54
48,5,6,34.86,71.55,3.15
48,5,7,3.78,73.62,2.64
48,5,8,41.15,56.57,4.4
48,5,9,20.15,72.4,4.47
48,5,10,30.2,89.59,1.94
48,5,11,20.75,70.27,1.66
48,5,12,42.98,94.65,2.41
48,5,13,12.52,98.68,1.52
48,5,14,17.08,53.5,1.38
48,5,15,40.38,74.69,2.36
48,5,16,40.28,61.9,4.47
48,5,17,31.25,68.45,1.99
48,5,18,25.52,70.68,2.31
48,5,19,3.56,94.5,3.88
48,5,20,33.86,64.88,3.94
48,5,21,15.74,51.06,1.5
48,5,22,14.07,75.8,2.75
48,5,23,33.56,96.45,4.29
48,5,24,30.54,95.52,1.91
48,5,25,21.39,82.05,2.8
48,5,26,43.16,79.07,1.08
48,5,27,56.62,57.91,1.65
48,5,28,27.05,72.64,1.9
48,5,29,40.09,78.43,3.04
48,5,30,12.46,89.99,4.15
48,5,31,24.03,72.62,4.47
48,5,32,54.75,88.71,2.32
48,5,33,10.07,66.57,3.78
48,5,34,57.48,54.86,4.58
48,5,35,24.19,69.74,1.44
48,5,36,28.16,83.66,4.78
48,5,37,19.97,69.08,3.78
48,5,38,7.37,83.85,3.09
48,5,39,58.25,74.95,4.66
48,5,40,55.96,77.54,4.56
48,5,41,40.67,90.94,3.82
48,5,42,58.36,90.45,2.49
48,5,43,44.31,71.34,2.24
48,5,44,58.09,65.94,4.55
48,5,45,34.44,62.71,2.61
48,5,46,31.86,76.02,1.49
48,5,47,52.76,50.12,3.47
48,5,48,40.29,70.7,4.09
48,5,49,4.16,56.88,1.29
48,5,50,57.48,54.76,2.47
48,5,51,11.5,75.59,3.37
48,5,52,27.43,71.72,4.37
48,5,53,29.79,77.09,4.9
48,5,54,4.2,63.0,2.26
48,5,55,42.58,54.1,1.3
48,5,56,1.13,81.59,1.28
48,5,57,29.89,50.9,1.26
48,5,58,48.27,64.37,4.11
48,5,59,17.03,66.41,4.16
48,5,60,14.54,56.0,4.24
48,5,61,22.37,98.05,3.56
48,5,62,24.34,72.9,4.58
48,5,63,5.32,57.72,2.39
48,5,64,29.54,77.16,3.45
48,5,65,10.76,82.26,3.59
48,5,66,53.15,53.6,2.13
48,5,67,33.09,79.09,4.32
48,5,68,45.03,59.47,3.13
48,5,69,34.0,63.22,3.79
48,5,70,4.19,66.11,2.01
48,6,1,26.67,52.96,3.6
48,6,2,18.32,77.75,2.87
48,6,3,28.16,85.24,4.09
48,6,4,39.24,95.31,3.42
48,6,5,35.79,58.67,4.09
48,6,6,56.96,95.95,4.56
48,6,7,21.23,92.59,1.13
48,6,8,40.09,71.32,1.28
48,6,9,9.91,81.34,3.84
48,6,10,20.25,96.75,4.91
48,6,11,12.88,64.58,1.65
48,6,12,43.06,94.8,2.48
48,6,13,22.97,74.56,2.07
48,6,14,5.37,50.13,2.58
48,6,15,4.72,86.88,1.33
48,6,16,40.91,57.24,3.84
48,6,17,41.04,66.02,3.55
48,6,18,7.42,92.38,1.44
48,6,19,40.95,96.1,1.82
48,6,20,19.71,82.4,2.21
48,6,21,56.04,98.32,1.26
48,6,22,53.26,77.06,2.61
48,6,23,48.73,66.69,2.4
48,6,24,47.45,82.01,2.96
48,6,25,31.8,75.2,2.0
48,6,26,8.43,59.62,3.42
48,6,27,54.13,87.89,4.22
48,6,28,35.81,78.18,2.93
48,6,29,14.59,62.22,3.4
48,6,30,18.16,62.51,4.8
48,6,31,43.53,82.18,1.1
48,6,32,7.34,75.47,3.82
48,6,33,24.46,94.43,3.66
48,6,34,22.51,58.85,3.04
48,6,35,31.83,59.42,3.75
48,6,36,41.79,92.77,3.76
48,6,37,5.25,81.12,1.4
48,6,38,31.04,64.28,3.43
48,6,39,29.51,58.28,3.1
48,6,40,18.48,77.03,4.02
48,6,41,20.78,93.46,3.84
48,6,42,46.0,50.61,1.62
48,6,43,51.07,93.53,3.06
48,6,44,36.17,59.94,1.02
48,6,45,44.68,57.74,2.21
48,6,46,13.04,68.79,1.8
48,6,47,53.06,74.66,3.38
48,6,48,14.05,85.91,1.1
48,6,49,32.47,73.99,2.07
48,6,50,2.22,71.88,1.47
48,6,51,28.35,51.78,4.07
48,6,52,43.71,57.87,3.17
48,6,53,29.66,62.56,1.15
48,6,54,34.74,50.9,2.31
48,6,55,39.89,76.65,1.45
48,6,56,55.95,97.05,2.93
48,6,57,4.66,64.72,3.2
48,6,58,19.3,61.34,1.63
48,6,59,17.95,81.54,1.87
48,6,60,37.54,94.05,2.72
48,6,61,34.14,71.88,1.12
48,6,62,56.44,82.96,1.64
48,6,63,42.25,63.69,2.46
48,6,64,48.68,95.04,3.05
48,6,65,35.12,64.92,1.63
48,6,66,51.74,87.27,4.09
48,6,67,20.97,51.65,2.55
48,6,68,29.78,82.67,3.97
48,6,69,59.43,87.38,2.63
48,6,70,57.48,86.76,2.65
48,7,1,50.5,73.44,4.02
48,7,2,12.49,89.24,1.98
48,7,3,10.46,67.31,4.76
48,7,4,46.61,95.05,4.87
48,7,5,43.56,92.74,2.99
48,7,6,13.68,60.59,1.31
48,7,7,32.79,81.9,4.66
48,7,8,35.72,94.75,2.48
48,7,9,9.98,81.73,1.82
48,7,10,3.08,68.62,3.86
48,7,11,3.68,64.2,3.85
48,7,12,21.12,70.01,1.29
48,7,13,15.36,97.59,3.62
48,7,14,10.68,56.49,3.54
48,7,15,0.56,50.07,3.16
48,7,16,32.29,75.98,1.69
48,7,17,47.56,59.81,3.94
48,7,18,28.9,62.14,2.23
48,7,19,37.85,88.81,4.5
48,7,20,49.97,83.97,1.8
48,7,21,10.49,82.33,4.76
48,7,22,20.1,87.03,2.93
48,7,23,22.75,74.08,4.48
48,7,24,45.1,83.33,1.74
48,7,25,30.78,93.74,2.74
48,7,26,45.9,81.46,4.86
48,7,27,58.74,79.9,1.14
48,7,28,40.61,84.47,3.03
48,7,29,35.07,97.29,1.62
48,7,30,0.92,54.59,2.88
48,7,31,0.7,58.35,4.73
48,7,32,43.89,80.93,1.74
48,7,33,17.6,51.35,2.71
48,7,34,23.66,72.57,3.63
48,7,35,44.93,98.29,2.03
48,7,36,2.75,76.7,1.63
48,7,37,36.82,99.43,4.04
48,7,38,31.59,56.4,1.32
48,7,39,46.28,65.98,2.85
48,7,40,33.9,82.78,3.06
48,7,41,49.27,74.21,2.47
48,7,42,16.34,54.17,3.83
48,7,43,49.1,64.47,2.55
48,7,44,39.18,74.07,2.12
48,7,45,56.66,65.83,2.36
48,7,46,56.62,77.16,4.94
48,7,47,32.77,60.36,1.41
48,7,48,31.05,87.81,1.73
48,7,49,5.96,90.01,1.14
48,7,50,1.91,80.26,4.7
48,7,51,24.96,66.33,1.02
48,7,52,20.99,59.93,1.84
48,7,53,43.83,99.74,4.17
48,7,54,7.82,66.45,2.91
48,7,55,3.32,81.76,3.39
48,7,56,29.23,77.29,3.54
48,7,57,3.35,52.36,2.96
48,7,58,56.58,65.97,2.5
48,7,59,29.84,72.13,1.5
48,7,60,49.18,85.25,3.65
48,7,61,58.93,60.14,3.15
48,7,62,52.27,52.43,2.9
48,7,63,49.48,99.6,4.16
48,7,64,50.26,63.46,2.2
48,7,65,42.82,77.45,3.3
48,7,66,39.58,55.09,4.91
48,7,67,13.31,70.19,3.43
48,7,68,20.25,59.48,1.36
48,7,69,42.98,60.43,4.52
48,7,70,54.67,98.55,2.84
48,8,1,43.01,99.37,2.88
48,8,2,22.01,89.61,2.6
48,8,3,36.37,70.28,3.91
48,8,4,8.02,72.7,2.81
48,8,5,50.32,79.38,4.26
48,8,6,50.5,97.22,2.39
48,8,7,55.46,80.64,2.22
48,8,8,42.01,94.39,3.13
48,8,9,1.53,50.81,1.07
48,8,10,38.96,80.31,2.16
48,8,11,8.05,74.0,1.85
48,8,12,12.53,57.2,4.14
48,8,13,4.94,82.26,4.26
48,8,14,55.16,65.01,1.33
48,8,15,33.22,79.68,4.87
48,8,16,17.62,77.35,1.31
48,8,17,18.23,55.1,2.45
48,8,18,49.6,67.27,2.56
48,8,19,0.15,98.19,2.06
48,8,20,17.32,95.0,2.62
48,8,21,52.77,79.66,3.32
48,8,22,16.93,67.29,4.3
48,8,23,11.73,98.32,2.74
48,8,24,17.7,93.22,4.72
48,8,25,11.81,91.46,1.01
48,8,26,11.44,77.26,3.23
48,8,27,18.1,89.94,4.8
48,8,28,1.18,56.02,3.17
48,8,29,39.74,61.17,2.75
48,8,30,4.39,68.64,1.16
48,8,31,31.92,80.77,1.66
48,8,32,57.4,77.61,2.66
48,8,33,29.22,68.34,2.86
48,8,34,10.0,58.98,3.55
48,8,35,24.89,51.29,2.61
48,8,36,59.76,50.0,3.03
48,8,37,46.54,56.11,1.19
48,8,38,34.25,73.94,2.16
48,8,39,1.1,62.3,3.1
48,8,40,45.06,70.41,4.55
48,8,41,51.47,55.96,3.55
48,8,42,7.71,82.81,3.11
48,8,43,59.26,50.61,4.61
48,8,44,22.8,94.15,3.94
48,8,45,15.35,52.48,1.99
48,8,46,34.76,96.36,1.48
48,8,47,49.81,71.61,3.19
48,8,48,34.92,50.89,2.69
48,8,49,11.85,81.6,4.66
48,8,50,38.7,54.1,1.89
48,8,51,57.18,50.93,2.03
48,8,52,11.14,51.19,2.93
48,8,53,57.19,70.4,2.41
48,8,54,18.12,54.98,1.27
48,8,55,35.85,60.73,3.05
48,8,56,42.08,87.74,3.44
48,8,57,11.02,53.85,4.81
48,8,58,53.98,69.14,4.95
48,8,59,35.35,78.12,2.01
48,8,60,57.05,84.01,4.12
48,8,61,35.73,51.18,4.5
48,8,62,51.46,84.16,3.87
48,8,63,39.75,64.56,2.01
48,8,64,31.68,83.53,1.39
48,8,65,51.68,82.6,2.1
48,8,66,11.04,57.22,1.47
48,8,67,8.06,93.81,3.6
48,8,68,57.93,84.47,1.27
48,8,69,22.4,88.32,4.29
48,8,70,19.58,53.72,2.09
48,9,1,22.87,58.85,2.5
48,9,2,38.31,82.49,4.61
48,9,3,28.58,71.57,2.43
48,9,4,51.43,94.49,1.12
48,9,5,22.23,67.62,2.02
48,9,6,27.31,72.9,4.05
48,9,7,27.69,76.42,3.56
48,9,8,57.96,56.32,4.99
48,9,9,43.03,50.93,2.31
48,9,10,3.54,52.46,2.12
48,9,11,31.08,54.83,1.92
48,9,12,18.33,84.05,4.8
48,9,13,32.88,69.42,1.07
48,9,14,18.11,90.9,1.24
48,9,15,23.35,97.03,1.78
48,9,16,48.28,93.87,4.39
48,9,17,14.2,94.5,3.19
48,9,18,12.64,73.53,4.5
48,9,19,58.16,74.48,4.52
48,9,20,44.44,84.12,2.39
48,9,21,42.77,51.83,2.36
48,9,22,4.13,96.51,3.64
48,9,23,2.66,99.25,3.86
48,9,24,11.08,57.43,3.45
48,9,25,20.0,78.8,2.38
48,9,26,57.37,67.97,2.04
48,9,27,51.97,52.67,3.52
48,9,28,10.26,90.98,4.83
48,9,29,54.38,72.22,1.66
48,9,30,6.77,74.98,2.1
48,9,31,7.82,56.34,1.56
48,9,32,23.95,68.08,1.77
48,9,33,53.03,52.22,4.81
48,9,34,17.72,94.74,3.36
48,9,35,34.62,67.79,4.53
48,9,36,43.92,54.42,1.87
48,9,37,18.9,63.94,2.83
48,9,38,49.86,72.98,2.8
48,9,39,2.23,52.98,3.99
48,9,40,5.4,96.44,1.85
48,9,41,1.83,94.87,4.2
48,9,42,53.79,54.08,1.72
48,9,43,37.35,69.58,4.99
48,9,44,38.0,94.97,2.42
48,9,45,44.57,74.59,3.54
48,9,46,33.91,75.75,4.02
48,9,47,57.81,85.97,2.21
48,9,48,29.7,75.18,4.93
48,9,49,45.81,81.17,2.45
48,9,50,25.96,94.31,2.71
48,9,51,15.78,80.98,2.86
48,9,52,19.8,56.54,4.71
48,9,53,35.47,95.08,4.94
48,9,54,15.41,82.61,1.59
48,9,55,32.5,60.59,3.57
48,9,56,59.34,74.47,2.26
48,9,57,21.61,70.98,2.44
48,9,58,56.7,64.4,3.96
48,9,59,56.44,81.92,3.52
48,9,60,44.31,57.97,2.96
48,9,61,28.46,78.2,3.37
48,9,62,38.42,60.46,2.6
48,9,63,57.76,54.83,4.25
48,9,64,58.14,68.8,4.88
48,9,65,41.1,89.9,3.13
48,9,66,37.23,64.3,4.34
48,9,67,19.82,65.39,3.43
48,9,68,48.85,99.4,4.01
48,9,69,20.4,96.66,3.38
48,9,70,33.79,83.94,3.28
48,10,1,55.01,96.23,4.97
48,10,2,30.82,99.67,3.54
48,10,3,7.63,87.95,2.06
48,10,4,16.44,63.5,1.52
48,10,5,7.15,70.92,2.1
48,10,6,17.56,51.88,2.98
48,10,7,58.3,89.21,3.73
48,10,8,47.64,58.66,2.4
48,10,9,42.29,68.9,1.14
48,10,10,2.17,56.8,3.2
48,10,11,24.87,81.04,3.11
