race_id,driver_id,lap_number,gear_position,brake_pressure,engine_temperature,oil_temperature,steering_angle
47,15,18,7,79.8,89.1,74.15,10.36
47,15,19,5,86.87,107.19,97.86,85.6
47,15,20,1,11.56,100.8,71.97,-62.68
47,15,21,1,28.24,114.71,80.7,90.51
47,15,22,1,33.33,71.11,113.13,-132.17
47,15,23,7,51.41,87.7,89.33,-162.51
47,15,24,7,56.52,117.71,104.73,60.18
47,15,25,3,58.52,112.03,89.18,150.15
47,15,26,3,85.07,75.23,107.9,172.92
47,15,27,4,43.53,78.13,101.2,136.88
47,15,28,7,27.84,87.29,97.57,133.38
47,15,29,8,72.16,94.64,88.13,-113.66
47,15,30,1,48.51,89.14,84.37,75.48
47,15,31,4,2.38,82.79,80.19,-51.15
47,15,32,5,99.7,88.23,118.43,-159.43
47,15,33,2,92.47,114.16,71.55,81.47
47,15,34,5,31.26,112.71,88.91,-7.27
47,15,35,1,44.33,91.94,106.6,-62.86
47,15,36,4,55.63,93.19,92.34,-51.61
47,15,37,6,47.99,70.98,90.3,-155.7
47,15,38,4,14.98,117.36,83.04,-1.7
47,15,39,1,47.09,107.9,73.84,-117.15
47,15,40,1,83.91,110.08,95.66,-83.36
47,15,41,8,66.9,116.97,97.43,-79.13
47,15,42,3,78.51,71.21,117.29,57.41
47,15,43,5,50.5,111.52,77.86,-130.85
47,15,44,6,15.3,84.47,75.55,112.99
47,15,45,5,68.37,104.54,78.22,-130.93
47,15,46,5,54.79,105.17,72.81,94.75
47,15,47,7,94.59,104.77,76.25,3.75
47,15,48,1,53.78,98.11,95.66,40.78
47,15,49,5,32.87,104.53,79.44,-39.88
47,15,50,8,84.56,73.08,70.49,-88.94
47,15,51,2,55.34,73.7,79.36,-30.36
47,15,52,7,61.97,78.54,76.63,-88.63
47,15,53,5,49.27,96.5,108.83,173.75
47,15,54,3,73.29,92.15,93.04,87.97
47,15,55,8,54.83,94.38,76.38,-87.91
47,15,56,6,26.52,104.5,83.42,-62.79
47,15,57,2,43.66,117.78,88.41,89.02
47,15,58,8,76.18,94.45,88.28,10.77
47,15,59,6,94.42,87.96,73.93,95.87
47,15,60,8,74.18,96.86,100.81,74.94
47,15,61,4,91.38,81.66,108.48,-87.02
47,15,62,6,93.76,76.45,96.47,47.54
47,15,63,1,85.68,88.83,92.91,34.31
47,15,64,5,64.14,117.24,102.59,-179.99
47,15,65,2,1.92,118.29,116.24,43.89
47,15,66,4,21.03,105.76,89.18,45.01
47,15,67,4,20.58,76.74,106.93,10.27
47,15,68,8,86.54,112.48,116.29,-22.39
47,15,69,8,0.38,112.51,114.15,-72.97
47,15,70,6,64.28,84.99,98.04,138.21
47,16,1,8,6.47,77.42,90.93,40.38
47,16,2,8,62.83,113.04,110.06,23.2
47,16,3,5,0.63,78.84,76.21,161.47
47,16,4,3,87.98,91.72,72.93,-116.47
47,16,5,6,14.65,85.63,109.94,-101.42
47,16,6,1,79.14,92.64,95.02,56.3
47,16,7,3,81.19,103.16,97.85,42.96
47,16,8,6,58.79,77.78,91.71,9.45
47,16,9,7,81.53,76.79,75.18,147.22
47,16,10,2,94.8,89.8,70.48,-172.71
47,16,11,8,66.82,96.6,72.14,-116.22
47,16,12,8,96.91,93.64,107.72,-130.42
47,16,13,2,70.75,80.57,84.04,172.75
47,16,14,6,87.36,90.07,76.27,124.34
47,16,15,2,78.56,93.2,72.46,65.94
47,16,16,3,6.17,116.74,116.17,24.69
47,16,17,3,80.46,97.1,81.16,107.24
47,16,18,7,19.17,116.25,95.46,12.9
47,16,19,8,56.14,81.66,104.11,-76.84
47,16,20,3,75.85,99.79,105.01,166.68
47,16,21,1,48.88,85.36,99.08,-57.15
47,16,22,8,17.96,74.03,107.03,-66.37
47,16,23,5,43.57,117.07,71.23,28.87
47,16,24,1,2.34,97.35,105.33,115.16
47,16,25,1,65.9,83.28,79.45,-140.66
47,16,26,4,51.56,96.92,101.03,97.52
47,16,27,6,76.83,118.92,105.95,48.17
47,16,28,2,8.26,70.54,85.8,147.65
47,16,29,3,84.61,105.63,97.9,-39.78
47,16,30,8,52.47,77.13,95.82,-29.97
47,16,31,6,92.16,112.23,93.52,-20.65
47,16,32,2,86.78,88.39,119.75,133.75
47,16,33,3,24.76,99.8,74.99,21.19
47,16,34,4,82.22,83.5,95.44,145.76
47,16,35,2,7.83,78.68,114.35,-106.52
47,16,36,5,65.26,78.52,88.14,-17.8
47,16,37,1,66.17,112.84,87.07,-84.12
47,16,38,4,46.49,119.47,106.4,100.4
47,16,39,2,36.2,84.18,118.15,34.57
47,16,40,4,36.14,83.53,90.93,159.35
47,16,41,5,73.95,89.1,87.01,66.97
47,16,42,6,49.93,87.07,92.42,31.36
47,16,43,3,58.4,103.17,106.55,-85.07
47,16,44,1,2.96,83.84,85.46,94.79
47,16,45,5,61.65,103.0,70.77,63.78
47,16,46,7,52.77,77.47,91.89,-116.45
47,16,47,4,60.7,86.76,83.49,-63.88
47,16,48,8,32.09,114.4,79.29,-125.09
47,16,49,3,28.39,72.56,100.75,-81.09
47,16,50,5,37.52,103.92,92.53,-132.88
47,16,51,2,81.51,96.91,75.74,24.09
47,16,52,4,81.36,96.21,75.39,10.86
47,16,53,7,12.44,70.49,74.22,155.25
47,16,54,2,18.02,101.85,118.44,18.25
47,16,55,3,89.68,104.17,103.02,-55.73
47,16,56,3,83.05,113.75,82.23,-99.79
47,16,57,5,49.71,84.44,118.97,114.12
47,16,58,3,10.73,101.84,119.06,-113.46
47,16,59,4,56.72,110.12,85.49,119.18
47,16,60,7,40.31,99.42,88.14,146.8
47,16,61,2,19.97,111.1,92.23,69.42
47,16,62,6,8.6,82.89,88.08,-19.78
47,16,63,4,25.13,95.16,115.12,81.85
47,16,64,7,43.74,108.83,112.96,81.6
47,16,65,8,36.23,99.52,82.5,-117.62
47,16,66,1,77.18,95.62,78.57,10.38
47,16,67,2,47.62,102.41,72.85,172.99
47,16,68,3,74.81,77.74,115.43,-109.61
47,16,69,4,6.28,74.1,117.9,-72.21
47,16,70,8,14.64,78.33,76.55,119.87
47,17,1,3,27.26,99.49,80.79,-90.81
47,17,2,3,83.31,77.82,95.17,-32.96
47,17,3,5,85.28,92.88,94.21,165.38
47,17,4,4,71.56,119.52,76.84,104.58
47,17,5,2,87.49,93.2,82.02,-155.46
47,17,6,2,40.91,97.0,105.61,9.32
47,17,7,3,76.35,81.22,72.71,-76.3
47,17,8,7,94.68,94.65,74.64,-137.71
47,17,9,3,72.32,100.06,107.45,112.54
47,17,10,2,27.52,79.87,90.78,120.72
47,17,11,3,78.15,75.02,97.91,-125.84
47,17,12,3,14.89,117.7,83.26,-76.28
47,17,13,7,97.92,112.11,79.04,-121.07
47,17,14,5,98.08,84.8,114.75,-123.71
47,17,15,8,34.93,94.14,99.96,65.99
47,17,16,4,91.6,98.21,91.55,-155.87
47,17,17,8,16.25,70.91,109.24,-160.45
47,17,18,1,8.54,74.58,94.53,76.68
47,17,19,2,12.5,103.82,79.5,14.11
47,17,20,6,95.89,74.94,100.9,-17.57
47,17,21,5,6.51,109.39,111.93,-93.41
47,17,22,8,47.81,101.11,111.32,118.04
47,17,23,1,42.83,74.92,95.59,87.36
47,17,24,2,46.58,86.44,117.6,35.33
47,17,25,7,73.99,111.91,106.29,24.35
47,17,26,6,44.17,107.19,70.66,-36.89
47,17,27,3,69.1,108.43,112.89,-84.96
47,17,28,7,42.95,74.52,89.9,174.85
47,17,29,1,73.24,83.11,113.93,168.67
47,17,30,1,79.31,104.13,103.63,-37.97
47,17,31,3,68.26,95.1,104.26,12.36
47,17,32,2,40.0,77.74,88.51,-63.96
47,17,33,4,39.73,95.59,89.02,160.4
47,17,34,3,1.58,99.25,117.43,106.19
47,17,35,5,63.32,76.26,70.14,6.05
47,17,36,7,91.94,112.46,100.75,67.11
47,17,37,3,86.1,113.7,119.61,-125.5
47,17,38,5,81.79,78.4,87.93,-111.45
47,17,39,4,39.14,117.56,106.72,35.95
47,17,40,8,3.83,88.31,112.96,-5.78
47,17,41,3,9.04,74.59,119.52,-59.32
47,17,42,7,89.87,107.26,106.43,-1.99
47,17,43,1,7.78,85.85,78.86,85.89
47,17,44,2,94.97,74.14,119.57,-70.98
47,17,45,4,61.33,100.75,75.04,86.13
47,17,46,2,3.65,106.36,116.86,161.96
47,17,47,8,15.67,105.52,113.42,41.48
47,17,48,1,92.23,96.36,118.57,31.77
47,17,49,3,93.48,101.47,99.88,-165.22
47,17,50,6,39.54,98.55,92.24,-31.79
47,17,51,8,31.87,92.4,110.9,-151.67
47,17,52,4,22.94,100.1,75.1,58.39
47,17,53,4,56.19,91.57,74.26,36.71
47,17,54,3,73.43,72.05,115.54,47.71
47,17,55,5,57.34,76.19,92.21,35.61
47,17,56,3,0.66,91.29,83.67,-70.71
47,17,57,3,98.81,82.91,98.88,9.14
47,17,58,5,48.37,101.91,108.87,-92.09
47,17,59,5,67.54,107.65,81.9,38.91
47,17,60,2,18.35,112.01,97.47,16.57
47,17,61,2,14.51,109.19,96.77,-2.94
47,17,62,3,52.05,94.4,119.2,152.46
47,17,63,4,66.28,84.82,113.87,18.75
47,17,64,6,2.74,78.41,95.92,-151.38
47,17,65,2,48.74,112.62,104.63,6.69
47,17,66,2,84.31,106.01,86.99,-53.07
47,17,67,1,41.36,111.38,99.18,-49.14
47,17,68,1,95.25,116.74,110.04,8.86
47,17,69,7,26.65,75.76,72.27,-78.39
47,17,70,4,36.75,87.04,111.95,-77.36
47,18,1,4,81.25,116.81,79.77,-159.18
47,18,2,7,1.7,91.45,105.44,135.9
47,18,3,3,17.06,107.53,73.12,144.99
47,18,4,5,61.13,91.55,105.82,-140.83
47,18,5,5,19.22,92.83,91.4,-74.1
47,18,6,1,15.06,114.54,90.87,-87.08
47,18,7,8,32.66,102.62,110.88,48.06
47,18,8,7,0.42,90.97,103.2,-133.7
47,18,9,6,16.35,116.95,115.51,-128.77
47,18,10,3,46.68,92.77,92.46,-41.6
47,18,11,1,62.0,72.75,102.27,177.86
47,18,12,5,51.98,104.81,92.83,-159.93
47,18,13,7,45.51,115.7,88.29,106.45
47,18,14,2,82.11,86.59,100.75,149.28
47,18,15,7,44.23,72.05,79.33,-3.93
47,18,16,7,56.02,73.31,98.75,-164.09
47,18,17,7,88.78,71.35,89.04,44.25
47,18,18,5,21.52,103.36,103.52,-107.31
47,18,19,3,79.35,112.8,96.08,-59.57
47,18,20,1,46.62,79.73,91.77,-37.82
47,18,21,7,4.34,114.91,77.15,55.64
47,18,22,5,16.83,94.75,114.96,2.46
47,18,23,5,45.43,112.65,93.48,162.82
47,18,24,5,98.71,93.54,96.32,95.66
47,18,25,7,79.61,104.45,116.45,94.79
47,18,26,5,82.74,108.49,96.4,-85.73
47,18,27,7,27.31,99.56,116.16,147.02
47,18,28,4,94.83,70.75,74.12,-163.68
47,18,29,6,62.33,103.34,119.58,-74.82
47,18,30,4,46.14,96.71,79.03,13.14
47,18,31,3,74.45,80.0,112.76,-72.35
47,18,32,4,12.83,70.51,109.89,-65.38
47,18,33,4,37.38,115.84,85.89,-135.65
47,18,34,2,4.4,112.73,108.55,50.92
47,18,35,8,40.67,91.93,115.72,98.45
47,18,36,6,3.4,108.65,102.25,83.69
47,18,37,1,91.1,81.94,111.05,-155.24
47,18,38,6,54.36,96.83,95.75,170.44
47,18,39,3,2.12,106.18,111.57,-174.57
47,18,40,2,63.59,114.44,113.69,119.44
47,18,41,3,99.12,95.86,110.64,-165.81
47,18,42,3,33.71,87.56,106.57,-5.89
47,18,43,4,6.63,100.83,105.84,5.86
47,18,44,5,6.75,80.53,105.55,93.88
47,18,45,5,29.47,77.33,117.87,172.7
47,18,46,7,47.39,114.26,115.09,154.54
47,18,47,6,70.22,76.8,88.76,81.08
47,18,48,6,7.09,74.04,111.56,-50.27
47,18,49,2,74.71,91.11,109.9,-116.89
47,18,50,7,5.19,111.26,70.9,12.35
47,18,51,3,66.97,91.85,81.95,-101.08
47,18,52,8,48.24,79.74,82.34,90.41
47,18,53,6,7.28,84.89,78.86,18.15
47,18,54,3,64.8,113.06,102.59,36.34
47,18,55,3,80.59,75.95,72.35,-24.52
47,18,56,2,30.01,73.25,73.26,-110.43
47,18,57,6,78.24,92.18,77.59,139.94
47,18,58,6,25.73,113.07,81.06,128.92
47,18,59,2,28.59,81.92,84.22,-102.45
47,18,60,7,45.83,99.41,94.84,157.54
47,18,61,8,90.36,90.81,78.02,154.42
47,18,62,5,91.59,89.72,85.18,-88.43
47,18,63,2,23.56,79.47,85.44,0.55
47,18,64,8,25.46,116.19,89.75,130.08
47,18,65,8,17.27,111.55,98.39,101.21
47,18,66,8,58.65,107.08,119.19,-115.3
47,18,67,2,71.46,80.93,78.72,-78.38
47,18,68,6,32.8,105.58,78.95,-132.62
47,18,69,2,92.82,109.85,113.71,-86.21
47,18,70,7,54.71,73.63,89.84,-42.74
47,19,1,1,87.09,99.3,97.53,-105.84
47,19,2,8,42.93,115.55,108.39,-111.06
47,19,3,2,43.73,113.23,93.15,176.07
47,19,4,4,31.58,114.49,80.75,126.43
47,19,5,6,33.72,102.33,78.02,51.12
47,19,6,1,3.21,116.4,80.15,38.88
47,19,7,8,70.2,119.82,101.58,-111.41
47,19,8,8,74.09,74.47,114.06,-128.97
47,19,9,8,93.79,107.52,100.33,-172.27
47,19,10,4,44.89,107.95,82.15,127.48
47,19,11,4,50.3,71.42,117.68,-151.1
47,19,12,1,70.16,99.97,86.42,168.62
47,19,13,2,77.48,74.28,85.98,20.31
47,19,14,2,73.84,70.73,82.84,-39.24
47,19,15,8,69.22,79.94,75.2,-29.39
47,19,16,3,95.51,116.63,86.56,-175.15
47,19,17,3,53.72,113.04,75.71,73.64
47,19,18,3,95.99,81.08,88.16,32.86
47,19,19,4,58.69,100.99,114.44,69.85
47,19,20,4,6.35,104.38,75.92,-166.22
47,19,21,2,23.43,100.79,110.71,-57.5
47,19,22,4,2.16,104.27,97.26,-110.65
47,19,23,7,57.05,71.23,86.77,30.43
47,19,24,7,40.5,105.34,118.05,-82.78
47,19,25,8,33.39,111.75,107.31,-62.46
47,19,26,1,0.75,77.99,103.42,77.37
47,19,27,5,92.79,73.13,118.54,73.3
47,19,28,6,79.33,74.61,98.62,-119.25
47,19,29,5,31.02,97.73,117.64,-67.55
47,19,30,6,63.82,89.39,105.33,-55.77
47,19,31,5,15.54,113.07,96.12,-176.05
47,19,32,6,38.51,72.76,115.47,90.93
47,19,33,8,37.69,99.48,92.19,-47.38
47,19,34,2,34.83,93.35,114.94,5.27
47,19,35,1,31.32,104.1,86.68,22.76
47,19,36,6,7.75,77.27,85.91,114.55
47,19,37,6,85.97,71.7,117.63,160.48
47,19,38,4,28.4,84.65,75.19,-87.63
47,19,39,3,36.42,118.78,81.38,-97.41
47,19,40,7,76.31,92.95,84.41,-179.88
47,19,41,3,80.37,83.4,104.43,162.65
47,19,42,4,85.16,80.69,91.21,-113.48
47,19,43,3,64.29,100.13,93.39,88.57
47,19,44,1,73.89,76.36,108.95,-47.38
47,19,45,5,42.91,111.17,77.31,164.1
47,19,46,8,80.9,98.95,76.8,31.75
47,19,47,7,97.29,98.96,94.29,-93.83
47,19,48,6,50.63,109.36,91.58,108.32
47,19,49,6,43.33,81.43,98.47,151.89
47,19,50,3,41.19,73.01,114.39,-131.17
47,19,51,1,65.76,97.48,97.03,-2.91
47,19,52,1,66.14,77.33,93.96,78.1
47,19,53,6,1.98,86.96,84.04,168.44
47,19,54,6,67.22,109.78,114.16,48.37
47,19,55,1,39.83,82.13,99.11,-88.03
47,19,56,2,92.34,119.97,108.29,3.2
47,19,57,1,47.22,94.0,71.61,-159.0
47,19,58,2,31.27,75.02,93.09,34.55
47,19,59,3,96.36,112.74,81.19,95.03
47,19,60,5,54.28,70.38,73.96,-177.95
47,19,61,7,74.68,83.28,119.19,-168.89
47,19,62,1,99.61,88.29,99.78,4.69
47,19,63,3,22.8,71.88,71.06,-113.06
47,19,64,6,70.7,113.22,114.59,-157.42
47,19,65,1,32.22,110.46,75.12,-47.6
47,19,66,4,24.45,98.9,77.02,3.21
47,19,67,5,69.35,105.92,110.52,86.42
47,19,68,8,50.63,78.11,114.39,-15.37
47,19,69,2,48.83,72.3,94.54,49.29
47,19,70,8,81.89,89.01,101.23,139.72
47,20,1,6,93.8,71.68,85.42,-133.91
47,20,2,3,95.93,101.4,72.45,148.07
47,20,3,8,33.06,107.69,100.26,19.21
47,20,4,8,36.44,105.15,98.05,-106.32
47,20,5,2,90.23,110.86,109.53,-82.06
47,20,6,6,54.12,92.33,107.83,25.64
47,20,7,5,59.78,115.08,103.17,-161.16
47,20,8,4,11.09,118.84,98.13,119.6
47,20,9,7,31.53,95.31,105.88,168.17
47,20,10,5,21.33,97.95,103.1,-12.78
47,20,11,3,56.59,81.42,75.02,-90.22
47,20,12,6,11.33,84.92,89.83,21.3
47,20,13,2,24.48,77.02,108.87,140.06
47,20,14,7,72.4,78.63,102.17,103.37
47,20,15,3,18.81,116.53,85.9,-1.04
47,20,16,5,51.51,111.52,99.77,-59.79
47,20,17,8,4.35,87.64,119.42,-173.44
47,20,18,7,91.99,76.64,118.07,-17.28
47,20,19,7,36.27,102.94,86.9,32.07
47,20,20,3,52.99,91.5,82.39,37.48
47,20,21,6,23.44,94.82,107.28,-89.07
47,20,22,6,74.03,116.39,90.57,158.94
47,20,23,2,7.38,94.33,92.48,45.36
47,20,24,7,68.44,89.61,82.03,59.09
47,20,25,8,70.91,103.03,75.78,44.07
47,20,26,1,45.68,73.94,93.79,49.64
47,20,27,3,71.57,106.76,100.18,107.57
47,20,28,3,11.26,117.01,95.76,-84.46
47,20,29,8,98.26,117.7,73.03,-163.96
47,20,30,8,51.31,100.4,112.11,173.8
47,20,31,1,6.55,77.54,116.64,86.68
47,20,32,3,68.07,108.75,92.51,166.78
47,20,33,5,3.08,88.56,109.24,-138.04
47,20,34,7,37.6,77.26,104.59,-141.99
47,20,35,1,26.28,105.82,114.15,-158.96
47,20,36,4,44.42,113.62,90.29,142.41
47,20,37,6,54.61,81.74,95.18,-126.09
47,20,38,5,36.29,108.52,96.25,139.55
47,20,39,6,85.2,79.79,98.92,-41.3
47,20,40,1,75.11,95.14,76.14,-120.44
47,20,41,1,72.36,106.15,88.48,90.7
47,20,42,2,71.19,78.14,88.63,137.06
47,20,43,6,71.13,102.77,109.31,-10.39
47,20,44,4,28.4,114.57,94.82,-25.37
47,20,45,3,80.72,98.38,108.41,-32.57
47,20,46,5,13.53,86.68,115.23,60.84
47,20,47,8,12.18,72.7,73.48,-43.95
47,20,48,3,6.8,95.92,75.81,-72.83
47,20,49,5,43.98,113.92,103.92,-43.26
47,20,50,5,7.89,94.03,114.49,34.59
47,20,51,2,72.19,86.56,86.87,85.08
47,20,52,5,75.56,91.65,82.13,-160.07
47,20,53,3,36.98,112.03,119.87,74.63
47,20,54,7,7.83,95.96,104.39,-51.87
47,20,55,4,25.02,94.65,104.14,169.79
47,20,56,7,53.84,108.15,83.78,147.15
47,20,57,7,95.03,93.68,117.06,90.08
47,20,58,4,19.69,104.07,84.56,162.16
47,20,59,5,57.01,112.77,71.78,-61.61
47,20,60,2,72.34,90.54,98.0,-17.92
47,20,61,5,93.53,81.26,108.52,81.71
47,20,62,6,96.46,88.17,115.01,112.41
47,20,63,5,75.24,97.52,103.9,103.91
47,20,64,3,25.22,117.14,113.36,-66.83
47,20,65,3,93.27,112.94,89.07,-24.72
47,20,66,2,25.73,117.18,87.03,46.77
47,20,67,2,94.19,74.79,111.06,-44.56
47,20,68,2,85.24,82.73,113.14,-119.24
47,20,69,2,24.73,96.68,78.21,-170.99
47,20,70,1,31.58,119.65,71.41,-62.85
48,1,1,1,7.12,80.61,77.35,-32.61
48,1,2,6,17.52,114.62,73.01,-73.62
48,1,3,6,85.64,107.41,91.33,-162.46
48,1,4,7,86.87,108.87,119.99,33.8
48,1,5,6,47.36,92.71,83.77,13.45
48,1,6,8,68.64,95.26,81.14,127.36
48,1,7,1,41.17,119.62,112.62,-32.6
48,1,8,8,24.59,104.47,75.22,74.71
48,1,9,6,36.42,82.2,105.01,-35.63
48,1,10,1,19.76,114.28,90.56,-27.99
48,1,11,7,4.73,76.69,111.31,-40.79
48,1,12,6,84.46,109.47,82.92,-57.73
48,1,13,7,44.25,102.66,101.49,101.64
48,1,14,3,50.68,112.61,87.81,-38.4
48,1,15,4,46.41,84.98,81.1,159.14
48,1,16,2,20.02,113.4,86.25,22.34
48,1,17,8,31.25,101.38,103.46,36.24
48,1,18,1,4.15,109.84,77.99,116.99
48,1,19,8,5.45,104.47,111.75,175.5
48,1,20,2,50.15,88.0,73.81,42.72
48,1,21,8,58.67,81.03,100.64,-168.63
48,1,22,8,45.29,82.68,84.93,179.19
48,1,23,1,35.95,106.76,74.13,115.53
48,1,24,6,1.55,93.05,88.45,137.56
48,1,25,1,34.29,113.15,75.3,118.04
48,1,26,2,80.69,118.35,117.16,23.33
48,1,27,8,53.86,95.94,105.39,7.11
48,1,28,3,6.29,105.23,110.76,7.85
48,1,29,2,90.91,94.86,91.85,-21.32
48,1,30,3,8.53,111.21,73.47,32.96
48,1,31,7,93.28,91.0,110.49,-45.25
48,1,32,4,16.37,82.56,97.04,28.77
48,1,33,6,66.68,91.74,70.08,32.5
48,1,34,4,48.16,86.57,112.34,-3.73
48,1,35,8,64.84,82.29,74.72,-8.47
48,1,36,8,57.3,110.37,113.59,-84.4
48,1,37,8,80.45,106.16,105.68,108.09
48,1,38,4,68.45,102.82,119.13,-92.4
48,1,39,7,48.81,101.85,84.95,126.15
48,1,40,2,24.04,77.3,97.01,-43.32
48,1,41,4,47.59,76.8,91.27,141.54
48,1,42,5,46.31,97.72,113.58,42.38
48,1,43,3,50.75,115.41,102.59,-140.02
48,1,44,7,80.26,86.49,84.92,-92.47
48,1,45,7,4.16,119.62,78.09,-14.17
48,1,46,7,33.61,76.0,119.68,-89.43
48,1,47,5,10.67,77.71,88.7,90.53
48,1,48,2,3.9,109.8,90.31,114.42
48,1,49,4,5.63,109.0,117.81,121.63
48,1,50,6,35.06,84.52,90.15,61.35
48,1,51,4,97.29,77.93,114.68,-175.02
48,1,52,5,87.91,115.87,118.62,-66.71
48,1,53,6,53.82,88.48,72.88,139.75
48,1,54,4,40.27,77.49,70.22,147.5
48,1,55,2,37.26,95.87,99.13,48.83
48,1,56,5,7.34,114.63,108.92,144.54
48,1,57,2,18.6,71.81,99.32,-87.29
48,1,58,2,92.65,99.39,89.13,-109.86
48,1,59,5,40.74,78.86,114.63,144.16
48,1,60,4,1.29,79.91,72.75,179.35
48,1,61,3,72.03,115.13,106.65,33.97
48,1,62,1,66.91,101.13,80.01,-35.75
48,1,63,7,46.38,116.7,104.89,-26.03
48,1,64,3,33.49,86.13,100.71,79.26
48,1,65,8,32.28,85.59,89.82,61.14
48,1,66,6,25.24,118.69,111.76,-105.43
48,1,67,2,29.14,116.63,117.03,-170.23
48,1,68,5,92.13,102.04,92.57,-174.32
48,1,69,8,23.2,114.06,94.28,-11.14
48,1,70,4,61.86,112.34,91.34,-137.47
48,2,1,6,60.74,70.14,83.02,29.99
48,2,2,1,31.3,104.0,87.5,139.64
48,2,3,5,9.2,111.46,74.1,22.06
48,2,4,5,3.5,99.14,77.39,113.55
48,2,5,7,2.77,80.03,88.03,47.48
48,2,6,6,56.84,72.25,70.39,-90.16
48,2,7,6,0.66,119.23,111.09,-167.42
48,2,8,6,27.62,91.87,117.75,-91.34
48,2,9,2,85.99,93.6,89.62,-78.95
48,2,10,1,30.22,92.28,107.2,-141.57
48,2,11,7,92.54,109.53,116.2,-98.33
48,2,12,3,70.77,71.67,110.25,86.94
48,2,13,4,52.69,95.27,102.82,-30.98
48,2,14,3,56.45,110.08,100.64,-151.39
48,2,15,3,17.79,75.97,73.53,-58.2
48,2,16,8,80.17,118.58,87.04,-38.66
48,2,17,7,99.83,85.07,117.93,-107.58
48,2,18,3,3.42,80.68,103.98,8.19
48,2,19,7,53.15,106.07,108.83,37.55
48,2,20,1,24.6,112.68,71.26,175.72
48,2,21,7,79.5,88.25,119.13,52.8
48,2,22,6,85.68,92.19,113.58,-124.93
48,2,23,5,3.55,87.44,90.1,-131.69
48,2,24,4,88.23,73.14,90.98,93.99
48,2,25,3,7.36,70.23,97.28,75.95
48,2,26,1,66.28,97.64,72.99,170.89
48,2,27,8,2.52,78.26,75.43,149.64
48,2,28,6,72.05,74.8,80.51,-61.38
48,2,29,5,48.91,104.91,104.06,109.76
48,2,30,2,56.23,89.88,96.34,109.77
48,2,31,3,56.51,90.57,71.66,19.83
48,2,32,5,23.52,111.78,105.54,9.81
48,2,33,1,6.32,85.54,105.95,-118.76
48,2,34,7,45.85,87.22,101.88,42.01
48,2,35,8,85.7,78.74,76.28,71.19
48,2,36,2,15.11,103.66,95.04,-79.74
48,2,37,2,87.9,106.85,94.78,-50.18
48,2,38,3,24.43,102.74,73.29,-64.15
48,2,39,8,83.01,103.36,71.29,-80.82
48,2,40,4,73.78,78.05,110.4,-126.99
48,2,41,2,67.91,96.71,114.8,144.0
48,2,42,4,55.51,91.83,82.45,47.38
48,2,43,7,11.04,101.41,85.82,-7.89
48,2,44,5,55.97,107.03,106.61,-122.28
48,2,45,5,10.99,98.07,117.18,23.75
48,2,46,3,40.62,95.6,87.03,63.84
48,2,47,8,61.74,91.06,93.1,-135.27
48,2,48,7,66.1,97.63,78.56,-122.48
48,2,49,3,7.44,86.57,113.88,26.05
48,2,50,7,47.32,110.4,117.32,118.8
48,2,51,8,68.07,82.49,119.89,88.87
48,2,52,8,69.5,75.2,89.3,18.82
48,2,53,8,52.03,107.69,114.11,179.45
48,2,54,3,76.94,75.86,99.17,80.56
48,2,55,4,98.94,76.18,115.95,48.71
48,2,56,2,69.43,89.68,85.04,64.89
48,2,57,3,97.98,110.41,85.85,14.57
48,2,58,7,90.14,82.15,75.8,69.96
48,2,59,5,22.67,79.34,109.71,-29.58
48,2,60,6,83.74,71.73,92.78,-144.82
48,2,61,1,5.41,108.32,108.42,-169.55
48,2,62,2,3.46,72.76,82.38,95.77
48,2,63,1,57.76,111.86,102.11,-16.94
48,2,64,5,47.59,110.31,74.36,106.53
48,2,65,7,88.74,105.54,94.88,-68.67
48,2,66,2,79.69,105.8,85.26,132.03
48,2,67,5,12.06,115.12,99.57,-26.5
48,2,68,3,30.43,112.44,102.66,-159.77
48,2,69,5,63.19,93.75,115.62,-35.75
48,2,70,2,95.64,103.86,79.73,93.61
48,3,1,6,36.5,81.6,87.15,6.21
48,3,2,1,79.09,109.58,76.23,-152.31
48,3,3,8,43.1,83.63,97.33,-46.32
48,3,4,1,63.76,95.12,101.82,-146.93
48,3,5,3,62.39,116.69,115.2,-106.63
48,3,6,1,31.12,76.1,70.92,64.95
48,3,7,5,52.85,86.18,101.1,109.18
48,3,8,3,87.37,115.11,103.66,9.0
48,3,9,8,49.68,100.92,90.91,165.5
48,3,10,6,9.15,115.83,87.84,-82.65
48,3,11,5,13.73,79.35,113.79,-65.66
48,3,12,7,30.5,78.0,100.03,112.89
48,3,13,4,59.48,91.61,119.62,-50.2
48,3,14,1,2.83,111.18,91.17,129.43
48,3,15,2,11.51,115.94,79.19,25.67
48,3,16,3,13.97,83.38,87.38,-19.83
48,3,17,4,24.67,73.3,78.05,80.36
48,3,18,5,44.19,80.65,118.56,-14.3
48,3,19,4,89.56,118.27,75.98,-125.22
48,3,20,8,96.91,115.99,85.62,72.3
48,3,21,3,37.33,70.2,108.74,-1.24
48,3,22,8,77.86,82.51,86.5,-32.64
48,3,23,3,55.52,107.28,82.54,21.17
48,3,24,7,30.28,112.18,109.17,64.85
48,3,25,8,80.63,119.97,91.32,104.35
48,3,26,4,96.18,108.81,85.55,27.58
48,3,27,4,99.83,93.55,72.3,22.41
