race_id,driver_id,lap_number,tyre_surface_temperature0,tyre_surface_temperature1,tyre_surface_temperature2,tyre_surface_temperature3,tyre_inner_temperature0,tyre_inner_temperature1,tyre_inner_temperature2,tyre_inner_temperature3
41,7,30,53.69,104.82,48.26,90.55,90.45,67.69,34.06,63.37
41,7,31,110.96,25.41,88.91,109.28,60.21,73.65,56.2,54.0
41,7,32,151.25,146.89,123.4,49.75,21.35,57.42,40.83,50.31
41,7,33,110.37,54.22,61.15,95.09,76.6,104.53,36.16,82.62
41,7,34,29.58,113.55,126.58,50.49,84.79,22.64,63.17,66.54
41,7,35,48.33,103.34,115.82,150.43,35.76,52.72,25.99,26.97
41,7,36,107.42,80.33,47.57,49.32,75.25,64.16,27.51,61.2
41,7,37,50.41,108.81,117.9,35.63,43.15,69.87,24.17,36.78
41,7,38,29.12,141.28,79.31,134.03,103.03,56.22,64.58,79.62
41,7,39,101.83,25.39,135.28,132.0,58.02,51.62,95.18,56.29
41,7,40,78.66,116.0,83.04,29.81,80.35,102.63,102.66,54.27
41,7,41,51.11,62.66,47.11,67.12,53.3,34.61,90.96,80.0
41,7,42,22.67,109.21,116.79,109.7,99.65,67.67,75.71,25.53
41,7,43,48.33,107.48,145.16,64.92,23.87,58.99,73.52,65.73
41,7,44,149.2,89.72,25.27,73.47,35.59,67.6,100.99,55.37
41,7,45,37.51,97.94,43.02,60.66,33.23,97.8,50.73,92.96
41,7,46,102.8,44.68,136.0,47.03,65.92,85.38,28.32,72.04
41,7,47,52.94,113.28,41.16,153.24,59.37,107.05,83.17,22.25
41,7,48,50.43,30.8,114.05,109.01,99.17,66.56,75.06,52.96
41,7,49,23.56,134.23,39.42,35.21,35.58,99.87,107.28,73.84
41,7,50,142.31,20.08,82.67,114.78,58.41,103.8,49.06,70.05
41,7,51,84.93,123.65,145.79,139.06,75.13,68.69,40.29,22.39
41,7,52,124.72,38.49,21.08,45.04,42.43,35.51,69.72,61.18
41,7,53,104.16,51.21,64.81,51.96,90.78,59.91,105.55,32.25
41,7,54,145.22,88.04,145.44,143.42,70.72,30.58,84.62,64.33
41,7,55,137.55,138.73,23.23,147.69,63.34,89.13,43.75,39.27
41,7,56,149.02,119.83,152.1,152.07,72.91,23.7,31.02,63.74
41,7,57,116.94,35.18,72.87,119.82,93.4,66.85,85.81,56.86
41,7,58,118.66,99.54,38.16,76.99,81.17,23.74,23.91,102.22
41,7,59,46.15,152.66,107.42,79.23,76.36,25.5,90.43,67.54
41,7,60,116.17,38.04,98.87,100.79,64.25,22.57,106.89,92.74
41,7,61,80.94,88.63,61.18,80.35,99.26,41.54,66.07,70.37
41,7,62,47.11,156.72,133.79,114.05,101.61,85.87,38.85,103.43
41,7,63,49.68,109.43,143.4,96.3,59.52,90.14,40.02,51.02
41,7,64,116.81,87.35,58.59,30.09,40.89,95.68,70.76,20.78
41,7,65,157.34,141.73,42.66,117.26,80.82,25.4,92.29,71.7
41,7,66,90.42,83.47,61.98,122.17,80.04,51.64,76.89,55.01
41,7,67,96.8,122.62,21.48,55.73,84.26,72.4,105.94,60.34
41,7,68,79.45,155.91,105.57,145.77,73.97,75.72,56.21,34.48
41,7,69,145.66,86.88,28.44,145.2,103.79,20.33,43.7,60.79
41,7,70,53.51,111.77,87.73,115.13,59.71,86.12,86.37,88.43
41,8,1,56.54,58.28,126.13,76.76,103.8,54.44,99.69,70.73
41,8,2,159.28,78.85,93.33,51.17,20.75,109.82,59.24,45.59
41,8,3,22.51,99.2,80.76,142.5,68.53,34.67,47.31,38.01
41,8,4,37.3,99.83,128.08,58.26,100.11,33.76,68.28,94.64
41,8,5,89.32,26.37,143.79,74.07,67.99,28.56,93.05,39.09
41,8,6,159.86,39.59,122.93,30.83,87.07,30.13,34.53,99.96
41,8,7,125.34,101.18,99.95,68.88,34.14,62.97,102.07,105.07
41,8,8,77.48,158.8,118.65,104.99,24.5,24.47,32.44,93.5
41,8,9,90.66,67.35,20.86,138.97,79.62,72.21,33.68,28.07
41,8,10,147.75,118.11,151.57,136.18,47.01,93.51,39.02,71.38
41,8,11,113.41,121.65,108.05,77.79,101.25,107.72,81.98,45.77
41,8,12,138.79,38.15,37.09,148.64,29.6,93.62,94.02,72.55
41,8,13,102.78,148.44,96.91,136.8,36.9,69.59,63.32,42.9
41,8,14,32.95,127.01,50.46,30.22,86.99,57.85,53.61,33.79
41,8,15,78.66,101.71,57.21,76.04,20.14,104.76,91.42,86.25
41,8,16,90.94,34.57,91.4,40.2,52.22,103.95,79.51,95.39
41,8,17,82.56,139.64,48.2,104.85,51.61,100.18,64.36,55.96
41,8,18,32.53,90.25,91.42,87.61,25.91,98.32,99.68,56.84
41,8,19,62.32,80.94,150.74,156.86,99.63,101.93,96.51,83.83
41,8,20,107.14,26.76,25.52,135.14,103.83,20.71,24.32,90.78
41,8,21,42.38,59.62,83.63,157.99,40.03,51.97,105.26,33.32
41,8,22,46.15,119.96,136.12,54.67,21.08,63.95,50.32,32.67
41,8,23,77.39,103.43,55.79,110.49,93.79,95.99,20.36,109.94
41,8,24,46.54,147.11,116.87,60.11,73.07,99.77,108.36,43.53
41,8,25,24.43,138.82,61.52,124.48,47.02,98.1,39.72,103.5
41,8,26,41.39,63.01,159.81,152.87,94.95,50.27,47.09,50.39
41,8,27,150.18,62.13,62.21,32.88,25.29,107.26,102.9,55.46
41,8,28,68.75,49.32,132.01,97.27,83.31,59.35,75.83,42.73
41,8,29,59.41,151.86,108.73,118.85,34.0,96.66,84.76,53.46
41,8,30,101.76,94.61,38.58,113.21,46.2,83.52,80.51,50.98
41,8,31,79.74,153.88,159.99,81.01,77.22,46.18,37.95,89.28
41,8,32,125.87,119.56,64.28,62.48,65.55,40.26,95.79,21.67
41,8,33,123.62,58.41,96.26,43.81,21.47,72.28,96.38,48.72
41,8,34,113.22,40.13,63.13,116.64,22.94,104.39,42.79,54.13
41,8,35,27.59,32.44,116.8,126.66,59.67,78.98,58.7,81.48
41,8,36,43.24,20.05,154.72,93.14,29.47,67.14,78.54,57.67
41,8,37,115.87,65.55,114.4,23.84,31.22,75.91,104.22,84.82
41,8,38,92.95,79.76,35.25,92.97,78.59,71.34,31.38,94.04
41,8,39,57.36,54.92,158.65,52.51,101.37,108.24,100.96,72.78
41,8,40,48.6,59.29,101.77,70.64,61.62,76.26,90.06,109.24
41,8,41,153.08,27.44,159.35,134.03,31.68,60.71,98.57,60.76
41,8,42,33.78,98.53,69.23,68.64,86.3,100.47,85.87,50.55
41,8,43,28.08,23.07,158.82,45.81,108.18,61.41,54.01,21.51
41,8,44,29.11,157.39,140.86,39.25,41.34,58.48,81.81,64.42
41,8,45,27.85,26.95,114.6,157.86,89.24,23.66,79.26,74.78
41,8,46,43.2,107.62,48.87,119.99,96.15,89.96,44.12,96.95
41,8,47,26.64,122.92,22.5,45.22,53.84,57.75,35.82,96.75
41,8,48,134.67,104.77,128.63,37.45,64.22,87.75,39.24,88.67
41,8,49,85.04,50.37,98.89,78.0,92.34,49.75,85.26,27.95
41,8,50,80.25,57.44,107.95,91.25,20.4,36.05,78.01,41.68
41,8,51,44.64,24.58,115.88,95.24,41.55,22.09,53.77,53.06
41,8,52,78.77,150.14,71.42,22.03,50.7,69.32,81.81,99.5
41,8,53,73.95,123.44,116.26,49.04,20.92,87.61,25.41,47.85
41,8,54,155.66,70.48,73.33,140.13,66.25,26.88,39.11,95.06
41,8,55,33.59,98.71,40.26,87.92,21.02,46.5,44.74,44.35
41,8,56,100.81,82.7,116.84,70.98,63.87,61.33,38.93,99.45
41,8,57,76.18,27.57,145.74,127.69,33.06,48.37,28.1,108.26
41,8,58,115.73,159.04,128.59,154.54,70.15,96.38,68.33,75.01
41,8,59,130.08,70.07,54.43,134.26,26.95,95.58,88.38,85.53
41,8,60,60.16,69.61,128.14,69.13,48.69,55.72,56.61,49.46
41,8,61,130.24,149.7,99.09,31.69,110.0,69.8,99.47,77.2
41,8,62,27.79,86.07,73.97,110.81,102.86,88.64,75.19,105.75
41,8,63,85.22,151.49,80.77,64.37,97.12,66.24,46.29,92.68
41,8,64,46.84,115.98,152.82,70.62,22.37,85.68,46.23,78.55
41,8,65,121.11,155.84,99.37,25.83,54.16,85.66,45.46,99.61
41,8,66,146.59,134.32,108.4,48.5,58.63,96.66,59.9,27.64
41,8,67,142.69,105.12,150.82,37.74,31.16,78.01,44.84,94.97
41,8,68,42.8,65.4,157.65,88.79,54.1,53.37,22.12,108.29
41,8,69,34.92,65.94,106.5,45.63,33.66,74.72,41.04,78.47
41,8,70,44.71,112.87,88.2,28.79,44.56,44.61,72.17,33.65
41,9,1,50.84,108.86,73.32,156.85,30.64,20.82,71.78,34.64
41,9,2,116.64,82.6,133.77,58.6,59.44,108.04,34.72,43.89
41,9,3,70.98,138.23,80.24,56.09,38.65,92.54,52.45,37.18
41,9,4,129.06,40.6,38.67,141.6,80.7,54.63,40.99,92.14
41,9,5,121.95,34.71,138.46,29.18,86.05,23.91,76.5,27.79
41,9,6,155.78,112.33,140.22,42.26,28.37,105.38,47.82,30.0
41,9,7,138.53,84.3,146.49,61.99,84.48,75.27,30.45,80.89
41,9,8,55.69,159.97,32.14,62.49,21.73,41.61,104.39,107.57
41,9,9,43.12,81.83,99.73,134.46,69.28,44.73,61.27,48.83
41,9,10,159.99,28.56,31.29,154.61,38.57,69.12,93.1,34.11
41,9,11,75.48,30.81,41.23,92.19,74.23,30.32,75.76,105.98
41,9,12,97.47,25.49,115.88,142.77,45.45,83.24,60.15,81.08
41,9,13,150.1,53.62,29.65,109.3,21.92,26.24,72.07,49.08
41,9,14,85.94,143.79,149.1,140.47,82.84,51.14,49.95,74.28
41,9,15,28.32,68.35,86.38,85.75,70.07,85.71,33.87,54.23
41,9,16,79.61,116.13,89.89,137.97,39.49,58.64,102.44,97.61
41,9,17,53.85,97.43,96.41,78.83,56.57,34.77,103.76,23.7
41,9,18,22.96,126.34,71.56,46.39,32.89,59.83,75.23,23.68
41,9,19,37.53,22.85,138.48,147.15,74.6,50.11,31.14,69.03
41,9,20,124.99,105.65,128.31,84.14,109.5,88.26,43.18,57.78
41,9,21,80.48,27.99,123.62,65.11,98.38,94.65,82.46,106.16
41,9,22,147.61,99.91,74.29,35.3,69.7,61.87,62.38,90.53
41,9,23,127.58,58.93,50.14,53.65,104.02,41.05,88.7,33.19
41,9,24,91.83,72.05,60.29,133.62,47.22,39.37,82.4,44.8
41,9,25,34.71,147.81,125.18,126.76,93.97,37.78,83.14,26.83
41,9,26,129.67,134.32,89.01,125.15,60.14,97.79,39.4,106.3
41,9,27,56.12,86.79,93.15,101.44,72.46,39.68,71.59,100.11
41,9,28,132.87,22.33,149.87,65.07,77.0,92.72,65.73,42.68
41,9,29,57.19,52.48,87.94,96.34,103.59,108.16,65.44,69.25
41,9,30,78.9,80.61,49.89,83.07,23.2,87.51,60.92,53.42
41,9,31,27.39,36.15,101.83,48.59,103.28,29.25,74.14,55.45
41,9,32,100.77,145.09,98.93,152.21,23.48,86.32,39.39,67.95
41,9,33,68.61,20.01,127.78,74.73,66.7,44.85,76.55,71.49
41,9,34,31.5,33.85,34.51,68.19,48.79,104.02,49.11,42.6
41,9,35,115.52,26.48,59.18,29.57,106.71,46.42,42.9,53.47
41,9,36,27.88,42.28,34.73,24.08,88.27,74.55,54.2,32.23
41,9,37,48.41,114.22,66.87,100.8,70.75,69.19,54.68,93.85
41,9,38,43.6,112.37,43.53,29.85,101.23,37.18,35.95,44.68
41,9,39,72.32,61.28,82.64,49.68,94.93,46.58,85.02,39.6
41,9,40,24.17,55.69,69.57,77.83,79.28,51.4,99.54,65.14
41,9,41,48.6,80.6,103.57,84.3,109.68,21.24,43.38,86.83
41,9,42,123.39,153.47,65.46,153.87,36.61,80.36,36.94,68.58
41,9,43,152.37,113.1,82.26,33.75,87.73,66.37,106.07,76.7
41,9,44,26.84,100.96,23.04,55.7,30.42,64.89,81.78,29.57
41,9,45,94.72,119.86,82.95,133.56,37.55,60.6,108.78,93.98
41,9,46,152.15,78.45,53.23,128.33,25.24,48.62,53.23,97.24
41,9,47,81.49,28.63,87.28,55.79,31.49,107.31,87.71,105.9
41,9,48,150.56,124.09,93.09,41.11,80.29,41.0,22.66,44.24
41,9,49,60.1,65.38,128.04,79.7,67.71,57.62,95.65,49.98
41,9,50,112.71,82.63,96.36,37.82,30.91,30.6,72.8,37.69
41,9,51,77.99,54.38,32.55,152.91,99.4,47.15,97.14,25.82
41,9,52,74.67,128.36,132.55,95.79,100.04,26.65,38.73,90.84
41,9,53,58.68,30.55,132.34,104.71,80.28,46.09,24.0,61.04
41,9,54,53.61,140.31,59.15,47.19,93.89,108.57,55.17,55.26
41,9,55,150.81,137.13,108.69,84.86,31.96,46.19,73.37,95.94
41,9,56,120.46,55.81,31.82,43.24,53.04,23.88,96.77,91.07
41,9,57,159.75,40.41,121.34,120.8,75.08,22.63,68.64,99.37
41,9,58,110.76,68.65,114.64,117.71,68.75,29.47,74.58,55.75
41,9,59,82.51,124.74,61.46,132.76,53.6,57.45,95.78,104.74
41,9,60,92.27,138.0,29.68,51.11,58.12,35.98,78.84,58.71
41,9,61,112.28,155.97,77.08,108.02,77.84,40.4,87.52,22.47
41,9,62,26.78,152.09,144.14,69.56,43.08,51.15,102.27,37.41
41,9,63,117.69,34.57,108.52,75.96,82.64,62.1,42.1,70.47
41,9,64,64.65,135.56,139.07,113.09,85.45,56.98,42.56,49.36
41,9,65,57.24,91.49,61.81,22.0,42.84,75.47,63.29,21.08
41,9,66,47.83,30.26,74.09,82.39,52.01,97.62,70.18,104.06
41,9,67,147.52,56.69,106.47,27.81,26.03,73.56,59.66,61.32
41,9,68,121.37,131.32,75.2,36.62,109.62,36.92,72.5,107.62
41,9,69,108.37,134.36,83.93,93.01,85.06,53.78,45.92,28.91
41,9,70,85.61,83.06,22.38,90.96,27.2,96.36,93.68,43.81
41,10,1,127.02,32.21,73.74,41.81,25.71,95.95,59.57,92.87
41,10,2,133.28,99.17,98.33,119.45,108.42,104.98,94.33,89.22
41,10,3,114.07,36.74,96.0,77.87,61.85,32.2,63.84,22.18
41,10,4,118.35,52.51,93.43,159.34,44.09,37.1,37.04,93.22
41,10,5,114.18,61.81,78.0,98.41,109.07,42.11,52.81,108.48
41,10,6,43.1,64.4,87.8,33.69,63.99,52.46,31.39,57.06
41,10,7,53.08,40.89,134.67,90.96,107.54,20.46,93.03,106.94
41,10,8,139.11,126.41,139.33,62.94,65.18,52.14,50.55,76.01
41,10,9,91.92,36.35,93.11,84.04,105.4,99.45,108.69,22.42
41,10,10,85.01,92.94,101.49,137.27,42.21,60.75,23.56,76.27
41,10,11,110.73,89.76,66.12,28.6,70.1,40.62,84.31,54.69
41,10,12,51.14,72.67,20.94,123.84,25.42,97.5,62.73,93.87
41,10,13,119.37,70.98,105.65,60.15,89.96,48.05,61.51,54.94
41,10,14,59.51,60.67,151.28,116.38,29.78,108.9,79.62,82.33
41,10,15,93.91,147.37,60.08,84.26,69.02,81.27,57.4,20.65
41,10,16,133.83,150.56,104.29,115.17,35.87,85.15,105.16,81.94
41,10,17,131.82,40.17,108.43,102.67,57.66,108.14,58.66,108.97
41,10,18,79.36,72.21,105.21,64.81,90.84,44.21,61.58,50.77
41,10,19,25.99,36.66,129.76,81.28,63.9,102.91,43.93,94.77
41,10,20,47.72,120.74,32.09,104.86,104.72,78.73,53.59,84.49
41,10,21,53.92,141.57,58.26,107.58,76.68,39.92,33.91,31.09
41,10,22,105.06,97.66,79.47,23.54,20.34,71.78,76.3,68.49
41,10,23,24.92,41.65,119.58,116.5,23.16,24.24,100.44,69.83
41,10,24,115.28,36.58,75.04,146.18,102.67,59.44,54.57,61.63
41,10,25,91.42,69.81,112.92,76.48,38.13,71.63,96.08,69.39
41,10,26,100.4,46.58,46.3,31.38,66.05,23.06,64.09,75.84
41,10,27,71.33,44.09,55.39,110.78,108.73,99.85,58.56,72.3
41,10,28,64.77,35.72,62.67,98.38,109.79,22.01,22.14,30.36
41,10,29,79.44,76.15,60.28,33.15,76.08,74.29,84.25,36.26
41,10,30,82.75,154.0,62.68,21.63,23.43,99.89,97.32,94.08
41,10,31,126.96,24.5,38.66,32.04,88.29,58.44,96.21,64.07
41,10,32,88.38,90.29,119.32,78.87,37.12,55.22,58.56,23.5
41,10,33,74.06,24.03,50.52,65.56,54.88,47.46,36.31,104.32
41,10,34,119.57,137.66,102.51,90.24,77.54,26.94,45.11,43.77
41,10,35,21.23,68.01,108.72,26.21,108.93,103.0,109.38,70.32
41,10,36,67.44,35.26,136.01,67.05,29.28,46.79,91.95,105.36
41,10,37,38.41,71.35,65.41,61.73,67.37,76.33,50.76,76.73
41,10,38,91.6,158.47,21.27,156.45,40.27,104.04,101.73,28.94
41,10,39,53.62,29.26,155.53,132.07,78.57,43.01,93.98,89.96
41,10,40,147.34,111.54,61.3,31.33,61.26,22.38,35.49,75.91
41,10,41,47.83,38.04,29.57,124.07,80.2,20.03,109.35,84.52
41,10,42,107.18,132.67,124.32,102.06,56.54,75.93,108.16,25.33
41,10,43,58.46,30.49,98.25,60.63,63.4,73.5,22.07,50.19
41,10,44,56.23,159.41,131.11,70.1,59.06,66.26,72.53,103.39
41,10,45,109.91,150.09,63.97,84.13,34.37,72.44,38.3,70.99
41,10,46,104.02,122.13,45.07,149.18,25.11,34.37,82.34,23.29
41,10,47,127.5,42.8,120.86,47.03,100.99,25.06,97.23,86.99
41,10,48,110.12,61.13,123.99,58.76,25.99,62.87,107.59,94.5
41,10,49,57.17,137.64,126.53,146.63,36.39,31.59,48.69,90.07
41,10,50,102.72,156.25,154.4,136.02,70.44,82.31,65.74,77.89
41,10,51,46.07,24.88,157.13,126.01,94.16,89.04,96.77,68.5
41,10,52,122.9,46.3,122.12,54.29,66.39,39.46,43.89,103.19
41,10,53,129.9,33.25,104.26,138.58,20.25,73.27,42.49,24.55
41,10,54,135.6,107.94,148.02,110.78,71.93,63.87,53.64,50.21
41,10,55,115.68,131.07,109.84,79.03,93.85,27.24,53.13,23.42
41,10,56,91.82,34.43,62.67,96.75,57.06,62.28,37.19,43.93
41,10,57,20.94,111.88,35.04,158.27,43.45,75.65,73.58,39.39
41,10,58,55.62,24.94,70.42,106.75,59.61,93.34,42.32,77.15
41,10,59,57.9,121.68,147.42,35.5,68.28,74.99,25.9,33.12
41,10,60,37.99,117.54,140.1,97.84,20.92,106.63,54.32,77.78
41,10,61,100.72,100.5,35.03,115.56,105.94,102.96,89.52,107.85
41,10,62,95.66,94.29,87.13,136.4,46.2,33.28,28.66,64.87
41,10,63,104.78,84.3,151.79,143.94,76.79,50.23,91.58,100.94
41,10,64,101.42,131.27,39.43,30.31,106.55,47.58,73.96,64.95
41,10,65,75.27,85.68,66.34,61.61,73.11,34.22,87.18,48.47
41,10,66,69.72,132.5,116.62,42.28,89.26,92.13,87.19,96.5
41,10,67,101.03,120.73,22.87,32.45,37.49,84.03,28.86,36.28
41,10,68,135.8,57.18,95.84,99.95,78.79,55.13,48.76,82.28
41,10,69,23.53,74.85,85.32,85.46,86.09,33.33,97.44,36.98
41,10,70,139.46,48.74,84.56,114.09,63.77,60.96,66.66,58.48
41,11,1,112.95,74.55,68.45,139.12,66.36,91.94,42.33,95.89
41,11,2,120.0,55.51,55.15,77.86,68.99,51.14,89.35,81.87
41,11,3,132.19,148.92,151.16,101.43,108.17,50.88,83.59,66.49
41,11,4,66.22,115.65,87.49,80.03,30.03,60.44,82.61,66.76
41,11,5,131.9,48.61,60.12,28.92,106.3,99.87,99.97,88.45
41,11,6,105.73,100.14,49.3,66.19,84.83,84.97,62.99,30.6
41,11,7,101.44,72.53,152.28,156.36,33.19,61.4,58.18,109.06
41,11,8,42.39,152.74,57.26,25.45,100.45,80.49,41.66,103.3
41,11,9,113.94,127.95,95.41,113.94,46.87,109.99,55.68,36.31
41,11,10,136.09,69.41,140.07,75.19,26.68,58.66,49.85,26.21
41,11,11,46.31,24.44,116.42,40.57,60.24,53.72,46.62,107.35
41,11,12,25.55,115.69,143.89,80.48,39.83,57.5,101.86,93.61
41,11,13,73.9,158.54,57.6,21.96,80.96,79.35,27.52,25.16
41,11,14,147.51,109.45,37.72,37.49,77.11,35.9,60.6,37.68
41,11,15,85.75,101.84,133.22,71.72,64.3,90.49,88.76,21.14
41,11,16,62.14,117.88,89.3,135.0,48.74,92.01,101.58,100.43
41,11,17,56.62,33.99,104.1,150.71,52.47,67.62,21.68,108.25
41,11,18,116.21,96.76,132.65,64.36,42.5,35.46,92.16,70.74
41,11,19,42.37,130.09,43.93,87.56,41.97,40.22,37.61,94.5
41,11,20,120.32,28.43,84.58,74.79,94.56,72.3,73.45,60.79
41,11,21,100.55,128.01,44.71,74.52,105.98,65.0,73.62,56.6
41,11,22,99.96,79.2,31.07,22.62,85.57,78.88,49.18,64.3
41,11,23,45.77,60.59,143.59,66.89,60.55,31.12,56.1,28.48
41,11,24,64.76,60.73,72.6,62.78,63.26,105.86,106.34,25.56
41,11,25,84.15,84.36,140.98,136.34,23.63,91.31,39.11,54.16
41,11,26,106.83,156.62,68.22,158.93,73.92,82.64,57.45,35.71
41,11,27,41.01,93.85,154.16,105.98,68.53,100.13,62.1,52.4
41,11,28,139.77,119.33,96.4,64.9,26.05,34.15,82.45,85.6
41,11,29,117.98,92.45,130.27,22.7,65.64,106.52,54.16,72.86
41,11,30,53.25,53.13,22.58,122.61,40.64,27.8,55.24,53.93
41,11,31,49.55,95.34,67.17,154.72,29.83,67.62,56.63,20.31
41,11,32,60.83,85.46,91.03,69.16,61.98,90.44,21.23,62.55
41,11,33,38.6,103.92,105.73,135.92,89.37,80.63,56.16,24.94
41,11,34,40.96,67.58,132.55,124.41,59.36,92.42,89.07,22.27
41,11,35,123.41,37.67,70.64,108.72,28.89,82.71,60.05,64.1
41,11,36,46.94,49.82,145.58,32.09,41.93,86.39,33.84,56.04
41,11,37,101.54,30.69,88.35,77.52,64.47,28.48,38.9,76.07
41,11,38,129.73,67.89,30.8,42.13,41.33,32.79,30.68,81.97
41,11,39,157.74,114.21,124.22,68.95,108.01,105.44,52.56,26.86
41,11,40,85.4,123.65,100.79,41.61,48.33,32.34,102.04,96.81
41,11,41,155.78,76.91,29.6,86.37,95.2,96.0,104.51,90.93
41,11,42,27.77,34.74,53.17,77.4,47.13,64.11,20.09,32.04
41,11,43,63.59,88.96,93.28,108.8,24.55,74.96,44.48,40.94
41,11,44,97.75,67.35,111.02,123.1,85.63,88.6,109.74,109.68
41,11,45,70.59,90.18,106.13,113.86,26.37,56.85,106.1,99.19
41,11,46,24.05,160.0,157.32,42.07,44.63,105.74,38.5,71.53
41,11,47,69.41,147.4,122.62,132.3,31.55,109.04,53.05,79.16
41,11,48,108.21,92.58,26.48,65.19,49.47,24.34,74.18,43.05
41,11,49,32.14,48.54,28.15,66.68,107.62,96.9,68.07,66.1
41,11,50,40.39,40.37,106.86,59.77,48.86,31.63,104.43,96.92
41,11,51,55.26,114.05,82.68,65.89,60.76,32.99,84.59,33.96
41,11,52,127.37,23.69,38.11,111.77,78.23,62.02,71.98,31.43
41,11,53,42.61,105.52,119.64,148.07,92.39,73.2,77.99,69.68
41,11,54,22.3,23.92,43.04,101.89,27.24,51.02,37.84,97.75
41,11,55,102.29,75.1,97.51,68.88,75.89,21.4,93.38,86.16
41,11,56,71.99,108.87,23.73,72.69,24.26,67.87,52.19,73.08
41,11,57,75.87,112.07,112.09,105.32,76.71,63.82,59.58,33.48
41,11,58,68.02,120.0,60.74,151.77,98.06,92.56,70.22,45.32
41,11,59,144.39,148.76,138.72,102.33,39.32,40.4,45.31,92.3
41,11,60,159.04,103.84,139.45,99.07,49.15,37.98,42.45,80.73
41,11,61,144.22,147.63,88.38,121.75,41.4,50.1,71.63,89.47
41,11,62,34.03,75.33,130.86,122.77,54.92,75.03,58.86,73.2
41,11,63,68.08,43.37,72.35,99.78,21.34,105.79,60.82,69.94
41,11,64,146.88,37.93,27.49,62.05,71.8,73.76,67.76,76.72
41,11,65,29.71,72.59,67.9,119.58,94.27,22.89,25.95,90.35
41,11,66,101.42,117.76,121.02,84.61,99.44,93.49,108.39,81.84
41,11,67,59.05,152.38,113.77,124.72,76.72,83.65,89.79,77.46
41,11,68,130.55,152.49,21.26,158.87,83.42,95.81,22.4,78.71
41,11,69,67.71,56.18,40.15,80.76,84.57,43.48,37.22,46.57
41,11,70,121.41,132.61,49.46,65.08,35.23,77.68,45.77,21.48
41,12,1,83.06,98.64,29.59,133.29,22.16,36.79,23.28,31.54
41,12,2,114.78,79.21,90.72,51.71,46.72,43.06,82.01,29.18
41,12,3,63.43,79.35,158.42,126.73,76.83,35.17,28.45,45.93
41,12,4,24.03,85.6,57.5,43.08,21.46,21.57,70.4,67.96
41,12,5,132.57,58.25,83.41,64.76,26.63,35.61,75.64,105.9
41,12,6,23.08,61.09,43.74,67.44,57.26,39.35,27.63,87.8
41,12,7,59.23,68.43,105.96,142.73,48.67,47.65,41.31,90.09
41,12,8,127.16,113.2,92.88,129.09,56.07,54.37,27.89,97.82
41,12,9,152.56,44.94,85.47,42.9,67.89,41.49,59.57,46.46
41,12,10,66.4,108.42,43.77,80.65,56.23,95.43,22.09,85.37
41,12,11,146.53,62.63,135.42,123.99,42.98,24.09,96.51,47.51
41,12,12,137.93,46.96,81.54,117.25,91.6,25.67,52.71,99.53
41,12,13,38.57,71.9,157.57,98.06,101.17,82.79,28.72,67.26
41,12,14,32.0,45.35,140.56,118.82,24.45,84.09,23.22,78.19
41,12,15,154.28,49.13,108.96,26.73,27.6,30.35,59.36,81.96
41,12,16,66.64,152.11,92.65,83.76,36.2,102.12,54.38,20.06
41,12,17,40.15,31.43,99.79,82.11,52.05,72.28,27.95,58.28
41,12,18,106.57,86.39,83.04,32.12,96.5,52.52,69.57,26.88
41,12,19,21.66,106.82,155.6,40.84,88.04,66.47,28.59,32.71
41,12,20,143.91,35.98,143.88,81.54,56.24,67.5,73.39,49.11
41,12,21,154.62,46.59,78.68,35.88,84.7,29.84,44.27,37.42
41,12,22,97.33,70.1,97.46,152.49,77.29,45.71,102.34,84.62
41,12,23,39.88,27.42,111.05,24.2,94.64,30.56,99.44,101.77
41,12,24,126.44,125.39,93.69,53.13,76.11,102.94,67.5,78.53
41,12,25,26.28,135.15,118.6,29.79,71.06,53.93,20.08,45.95
41,12,26,126.23,41.81,121.93,107.04,57.76,66.68,80.52,92.18
41,12,27,120.45,156.08,96.68,42.08,100.86,77.98,45.06,40.84
41,12,28,133.37,130.88,124.33,144.2,89.46,96.58,56.24,43.58
41,12,29,56.49,42.81,20.49,50.01,61.89,21.86,56.69,85.7
41,12,30,73.24,71.75,138.35,128.95,93.89,27.85,77.33,64.47
41,12,31,90.25,74.75,27.97,116.81,26.9,52.39,47.59,108.01
41,12,32,155.13,150.01,68.83,123.81,38.21,63.89,102.08,56.97
41,12,33,130.05,118.05,68.36,29.31,51.35,83.6,76.84,80.35
41,12,34,31.49,149.2,157.87,68.15,59.28,33.8,37.07,84.02
41,12,35,67.74,70.02,107.45,102.98,54.02,28.78,66.33,85.21
41,12,36,72.72,138.67,52.25,70.53,27.53,57.4,48.71,64.94
41,12,37,137.04,70.6,151.33,122.38,49.18,63.5,97.54,95.95
41,12,38,62.87,39.85,27.5,46.67,85.41,62.77,53.8,48.16
41,12,39,55.13,102.78,114.62,111.19,64.15,106.47,100.45,30.51
41,12,40,79.14,89.95,91.28,32.15,51.5,33.11,104.28,43.82
41,12,41,145.53,109.81,153.98,145.22,102.39,78.98,55.26,80.36
41,12,42,138.03,77.3,94.31,146.54,20.85,63.42,49.69,92.51
41,12,43,152.45,101.11,124.75,74.48,65.52,25.75,73.15,43.84
41,12,44,103.22,133.35,144.75,34.17,59.18,25.26,61.41,86.25
