race_id,lap_number,track_temperature,ambient_air_temperature,barometric_pressure,humidity
30,11,29.8,24.81,1048.55,56.55
30,12,9.53,5.25,964.0,95.62
30,13,29.29,18.5,986.34,56.23
30,14,18.12,29.27,986.19,75.91
30,15,19.67,20.87,1035.86,55.07
30,16,12.57,22.55,1006.9,76.43
30,17,3.84,22.97,964.25,41.24
30,18,26.4,31.53,961.68,95.6
30,19,28.11,8.52,1014.39,100.0
30,20,2.96,3.3,982.41,57.41
30,21,21.61,24.64,953.66,42.99
30,22,24.92,23.95,1000.12,70.1
30,23,2.67,6.81,1028.4,30.05
30,24,32.48,35.75,972.98,88.95
30,25,13.69,3.54,1008.68,33.93
30,26,0.92,5.11,973.64,56.48
30,27,30.33,13.09,985.63,87.45
30,28,14.54,27.17,997.69,75.68
30,29,10.38,33.34,956.53,89.36
30,30,20.87,31.33,1003.85,39.6
30,31,33.36,1.78,957.28,48.63
30,32,25.66,0.68,982.28,44.37
30,33,30.47,28.57,966.0,63.88
30,34,32.85,36.59,974.8,62.95
30,35,12.0,9.75,955.34,52.37
30,36,1.3,20.49,1007.3,42.37
30,37,6.02,5.42,984.64,46.83
30,38,10.3,13.97,1016.4,60.07
30,39,37.8,38.05,1034.21,62.88
30,40,19.18,32.52,976.1,47.99
30,41,17.07,16.87,1002.04,86.19
30,42,9.46,37.9,969.48,95.17
30,43,18.47,34.82,997.83,81.76
30,44,20.82,10.01,981.53,76.38
30,45,22.23,5.57,989.33,85.16
30,46,27.09,30.67,976.41,32.99
30,47,32.75,13.09,964.66,48.77
30,48,29.4,19.93,955.52,79.71
30,49,5.9,31.74,1015.71,82.71
30,50,8.39,36.1,1011.33,85.3
30,51,11.35,12.35,1046.73,67.1
30,52,36.76,9.89,954.98,86.09
30,53,20.7,35.3,976.14,57.88
30,54,27.03,39.93,953.68,37.03
30,55,26.8,9.93,1028.12,67.78
30,56,24.98,19.57,966.79,79.63
30,57,13.94,21.58,979.97,95.31
30,58,10.56,3.9,980.16,59.94
30,59,26.97,11.22,1040.89,40.83
30,60,0.32,29.15,979.91,55.03
30,61,20.75,15.3,961.11,81.0
30,62,13.92,12.19,1025.55,83.16
30,63,11.9,32.79,1023.79,34.11
30,64,2.81,30.74,997.59,70.21
30,65,1.84,14.94,1044.95,80.77
30,66,10.73,8.52,959.23,59.72
30,67,9.78,12.22,961.08,97.89
30,68,16.03,35.94,974.86,69.68
30,69,6.18,13.91,965.66,38.81
30,70,39.37,32.53,1034.64,68.3
31,1,3.24,11.65,972.77,43.04
31,2,31.7,9.41,1040.92,51.82
31,3,15.05,35.29,995.86,99.16
31,4,11.09,24.16,1039.59,41.5
31,5,20.58,3.88,1043.47,80.03
31,6,21.51,23.12,1049.12,96.48
31,7,20.97,4.68,981.96,36.71
31,8,8.36,0.71,1013.54,45.7
31,9,31.59,38.55,972.3,63.49
31,10,0.21,23.3,963.81,57.26
31,11,24.82,1.24,982.89,39.65
31,12,38.08,37.55,975.43,78.64
31,13,17.17,35.18,963.97,35.4
31,14,34.99,23.12,991.49,50.52
31,15,32.73,37.68,1045.65,67.96
31,16,6.14,26.62,979.36,58.03
31,17,5.34,6.42,1036.73,63.15
31,18,0.74,27.65,977.12,82.44
31,19,3.01,29.92,984.45,83.94
31,20,37.2,20.01,1010.89,83.11
31,21,8.4,11.21,1009.89,54.74
31,22,11.45,17.08,956.88,93.14
31,23,0.67,10.16,995.31,97.84
31,24,26.95,18.08,965.47,69.75
31,25,34.46,10.44,1002.65,48.14
31,26,29.14,34.04,950.97,67.36
31,27,39.58,38.44,1042.62,45.02
31,28,8.08,36.38,1045.42,60.26
31,29,30.32,8.92,987.19,68.86
31,30,34.64,30.99,991.75,73.28
31,31,28.59,25.26,998.67,63.34
31,32,15.24,10.34,980.52,64.28
31,33,36.85,0.74,1011.95,79.55
31,34,14.88,25.35,1013.07,71.48
31,35,9.48,1.31,1006.08,64.76
31,36,9.91,15.32,999.46,92.71
31,37,30.08,0.81,1030.08,62.97
31,38,27.75,10.17,1042.6,68.77
31,39,14.33,36.21,954.58,34.28
31,40,26.17,27.24,962.27,80.26
31,41,25.58,2.15,970.52,71.52
31,42,20.85,8.42,997.97,77.01
31,43,22.69,6.68,964.67,59.21
31,44,37.66,11.04,1039.49,63.68
31,45,16.4,26.5,1018.73,50.22
31,46,37.64,28.62,1015.11,97.34
31,47,17.12,18.92,1030.21,37.36
31,48,7.36,12.14,989.29,65.83
31,49,11.57,38.71,996.41,31.77
31,50,10.65,20.93,1047.57,70.62
31,51,19.62,0.87,1028.69,95.84
31,52,16.6,30.76,990.06,45.98
31,53,10.66,25.5,969.85,93.27
31,54,9.26,8.27,1005.91,32.24
31,55,2.21,35.72,999.8,55.01
31,56,24.04,21.09,1008.12,50.44
31,57,17.9,16.7,1028.65,34.71
31,58,18.61,0.87,1022.41,49.88
31,59,37.15,35.7,1025.74,89.18
31,60,36.15,34.4,950.55,85.63
31,61,31.59,1.61,998.85,76.9
31,62,28.48,38.52,1013.46,78.71
31,63,32.2,22.24,1010.38,93.77
31,64,26.32,36.86,1028.52,97.78
31,65,7.23,22.26,1047.6,44.02
31,66,16.1,26.06,1028.59,71.02
31,67,35.98,1.11,970.26,48.66
31,68,1.38,5.28,985.77,87.94
31,69,3.07,38.78,1011.29,59.84
31,70,30.2,24.23,961.98,49.26
32,1,25.82,39.02,961.67,81.95
32,2,17.33,3.61,1024.78,33.36
32,3,14.49,3.97,953.27,94.74
32,4,4.42,36.38,1047.71,40.88
32,5,21.19,24.73,975.89,62.19
32,6,16.98,19.9,951.97,47.33
32,7,9.73,6.46,960.2,81.37
32,8,10.7,10.28,953.51,95.43
32,9,37.05,37.74,997.92,60.41
32,10,20.58,33.57,1014.28,34.87
32,11,38.4,30.49,957.63,55.08
32,12,6.51,13.45,972.93,58.29
32,13,21.17,24.34,1008.28,80.11
32,14,16.16,5.34,952.51,79.08
32,15,25.71,2.55,981.0,74.21
32,16,36.84,26.82,1016.03,38.85
32,17,0.29,2.95,979.27,66.31
32,18,16.11,13.62,977.67,60.67
32,19,32.6,33.36,971.73,97.91
32,20,6.25,15.82,1005.11,67.71
32,21,39.44,35.68,980.24,53.78
32,22,3.91,34.2,986.42,35.45
32,23,26.32,31.12,1007.79,44.11
32,24,36.62,5.04,1021.41,95.39
32,25,38.55,3.1,999.3,54.21
32,26,17.33,38.46,999.83,36.47
32,27,13.9,38.88,963.31,90.93
32,28,37.29,12.87,1035.33,39.54
32,29,36.76,25.52,995.83,86.92
32,30,22.76,35.28,961.89,40.89
32,31,35.73,31.92,1009.82,64.54
32,32,2.45,18.62,966.14,76.44
32,33,26.69,28.06,1023.2,97.89
32,34,21.75,0.63,1037.84,42.11
32,35,0.5,3.86,1044.95,53.35
32,36,12.95,7.32,1010.43,61.29
32,37,33.37,12.54,1025.73,48.9
32,38,25.36,20.53,1022.54,94.57
32,39,14.32,29.41,959.73,84.33
32,40,16.52,2.3,996.63,92.2
32,41,26.58,33.46,973.85,60.56
32,42,0.22,3.63,967.64,34.37
32,43,5.74,14.21,957.24,76.91
32,44,20.16,8.75,950.15,85.39
32,45,21.08,5.66,1015.49,37.68
32,46,31.47,1.58,999.85,85.86
32,47,15.04,25.33,1031.08,37.09
32,48,13.33,32.37,963.64,66.27
32,49,26.03,17.66,1035.51,40.96
32,50,16.66,6.8,967.68,86.73
32,51,26.69,17.87,996.55,84.41
32,52,3.0,14.35,1036.44,69.47
32,53,30.19,15.14,1025.83,98.93
32,54,20.23,5.38,1024.32,46.93
32,55,6.54,17.08,1014.72,90.54
32,56,17.24,39.67,985.52,88.61
32,57,9.18,26.74,1041.19,73.14
32,58,35.98,27.4,979.5,58.97
32,59,8.76,7.06,1033.18,98.59
32,60,33.33,31.54,1018.63,63.7
32,61,23.32,29.42,979.77,98.21
32,62,29.4,7.7,1046.32,72.26
32,63,38.23,2.56,1028.89,86.22
32,64,11.31,2.03,1011.15,64.86
32,65,21.0,23.68,1010.31,67.96
32,66,6.56,30.9,1023.82,64.05
32,67,37.53,9.56,952.45,38.99
32,68,6.35,34.15,1004.52,79.08
32,69,21.8,15.73,1005.85,88.68
32,70,9.67,16.51,977.35,74.16
33,1,4.88,33.88,997.13,40.57
33,2,22.83,1.64,978.01,83.0
33,3,15.33,3.22,1008.33,99.79
33,4,11.77,20.77,1030.93,81.6
33,5,2.07,9.58,990.53,92.43
33,6,3.35,17.57,956.55,68.84
33,7,34.74,19.33,1047.2,36.04
33,8,27.73,2.36,1027.38,31.5
33,9,10.14,21.62,1044.07,73.62
33,10,28.67,29.41,961.78,82.78
33,11,36.75,8.68,1043.91,63.6
33,12,5.1,5.08,954.57,43.81
33,13,27.88,2.09,1016.71,34.04
33,14,10.6,13.96,1009.46,33.27
33,15,20.79,37.43,998.1,83.91
33,16,22.54,37.95,1048.61,99.69
33,17,37.15,16.95,1020.72,38.46
33,18,10.46,6.44,1025.7,64.77
33,19,33.19,24.64,1002.86,82.71
33,20,25.56,16.46,1049.45,95.55
33,21,32.97,13.97,1043.82,71.73
33,22,11.95,39.74,988.48,59.59
33,23,1.89,30.26,1046.36,87.33
33,24,29.62,8.27,982.78,98.63
33,25,30.21,6.92,1034.61,84.9
33,26,12.43,17.3,1023.77,55.45
33,27,6.36,39.45,988.09,32.11
33,28,3.41,10.48,977.42,72.29
33,29,32.49,37.76,992.03,94.48
33,30,0.39,13.06,1014.73,99.2
33,31,33.62,33.93,1038.46,53.03
33,32,14.47,26.53,1015.79,65.96
33,33,16.09,2.24,951.14,33.5
33,34,9.49,2.76,956.85,56.54
33,35,39.0,28.94,1010.68,86.73
33,36,1.97,34.79,1013.14,48.06
33,37,15.15,16.17,1033.31,51.98
33,38,2.13,16.58,1028.74,70.07
33,39,15.86,38.92,1047.54,38.09
33,40,9.2,10.4,1043.1,54.07
33,41,20.8,20.97,1019.26,81.99
33,42,2.0,35.95,973.41,98.88
33,43,37.28,38.09,1044.89,95.56
33,44,4.93,32.92,1043.54,93.33
33,45,22.37,19.44,1009.51,65.78
33,46,21.9,20.5,1045.52,77.7
33,47,22.65,36.45,1008.17,89.37
33,48,3.94,18.71,966.57,83.47
33,49,1.14,37.69,955.12,74.06
33,50,20.85,17.51,956.85,34.68
33,51,31.72,1.03,1033.19,33.6
33,52,16.74,16.22,1001.76,78.21
33,53,24.71,15.38,1028.27,56.37
33,54,33.45,32.23,992.73,47.34
33,55,16.21,30.45,974.33,67.19
33,56,26.17,26.26,987.04,84.18
33,57,13.32,16.87,999.92,66.85
33,58,20.11,23.78,1001.51,48.75
33,59,18.78,39.74,1019.55,57.08
33,60,1.35,16.3,1049.53,88.11
33,61,5.31,16.4,988.6,76.66
33,62,22.57,26.71,1015.38,93.58
33,63,25.59,25.65,1023.54,65.95
33,64,16.93,2.83,1006.54,80.56
33,65,30.67,6.93,1025.04,61.37
33,66,27.0,8.56,990.56,83.08
33,67,17.78,14.43,1013.89,92.27
33,68,33.96,2.07,1008.55,93.94
33,69,38.44,8.65,994.28,30.37
33,70,28.7,15.72,964.69,75.08
34,1,25.34,27.47,976.63,38.65
34,2,30.15,9.28,1014.75,80.15
34,3,24.12,15.42,983.36,61.31
34,4,11.71,28.37,1022.73,60.2
34,5,20.58,23.23,1040.94,58.88
34,6,16.0,23.72,995.77,51.57
34,7,12.55,35.09,958.05,92.82
34,8,29.1,22.29,986.35,92.52
34,9,7.55,22.16,1014.15,82.87
34,10,0.85,36.28,979.49,44.84
34,11,18.3,8.23,956.35,76.03
34,12,33.52,7.88,977.22,62.16
34,13,27.26,20.93,1035.84,84.98
34,14,18.1,38.37,962.02,30.16
34,15,20.2,7.1,1001.42,79.66
34,16,32.56,0.32,1029.75,92.17
34,17,4.06,17.91,1014.99,50.25
34,18,1.96,16.15,1000.97,43.26
34,19,14.92,34.3,998.73,74.31
34,20,23.31,14.72,994.69,72.81
34,21,5.46,7.24,975.45,55.43
34,22,8.27,23.58,1010.6,49.17
34,23,34.09,30.74,990.07,69.64
34,24,7.24,24.63,951.76,31.23
34,25,0.97,6.29,1046.03,71.69
34,26,6.56,31.92,977.65,92.79
34,27,15.22,39.58,1020.06,83.93
34,28,34.97,18.09,1017.16,36.34
34,29,18.73,9.93,1036.37,43.28
34,30,25.97,2.22,1046.6,43.91
34,31,6.01,7.22,1030.84,81.81
34,32,36.83,34.92,982.2,36.57
34,33,38.97,16.46,1000.93,47.02
34,34,5.45,30.08,994.42,89.12
34,35,18.74,30.3,990.36,87.97
34,36,25.36,30.96,1042.41,80.59
34,37,37.74,39.33,976.72,79.16
34,38,5.21,7.54,999.09,91.66
34,39,36.97,1.31,982.29,77.23
34,40,20.44,38.79,1007.21,40.77
34,41,34.74,23.27,1005.48,63.11
34,42,26.41,0.61,955.92,38.11
34,43,7.1,18.73,1019.88,72.17
34,44,0.95,21.47,961.97,95.41
34,45,22.91,16.56,1047.48,41.51
34,46,3.85,5.75,976.22,37.28
34,47,9.59,35.37,990.55,99.53
34,48,39.23,8.34,994.35,61.59
34,49,39.63,22.41,1020.37,32.04
34,50,37.02,17.81,985.83,53.38
34,51,24.05,31.87,987.42,64.93
34,52,6.72,13.99,987.81,69.44
34,53,2.24,23.89,966.61,37.21
34,54,25.56,32.46,1015.95,76.96
34,55,4.51,29.0,1035.48,72.27
34,56,20.27,16.93,960.59,65.94
34,57,38.74,2.36,1015.44,55.88
34,58,0.7,31.3,950.49,41.68
34,59,21.19,6.06,991.72,54.26
34,60,29.73,36.06,951.34,83.22
34,61,14.52,27.14,1032.31,44.62
34,62,10.61,29.56,985.25,65.15
34,63,15.48,31.99,1035.52,48.29
34,64,30.8,30.76,986.1,43.91
34,65,13.03,39.73,1030.2,49.69
34,66,0.32,5.67,962.28,46.97
34,67,10.74,5.08,1046.84,93.84
34,68,34.32,2.85,964.01,46.3
34,69,26.03,18.45,1035.3,48.81
34,70,30.02,6.24,961.57,34.06
35,1,18.06,12.31,978.2,72.66
35,2,15.47,13.54,972.39,99.46
35,3,30.59,24.09,1018.94,37.7
35,4,6.34,12.29,989.02,63.62
35,5,24.44,34.38,1030.23,75.29
35,6,19.38,32.64,951.28,63.7
35,7,5.03,33.34,976.95,51.89
35,8,0.22,0.07,1025.23,95.1
35,9,14.73,37.46,1019.14,38.37
35,10,26.48,36.98,971.45,94.4
35,11,28.77,26.43,1041.12,56.87
35,12,38.24,14.82,1004.26,93.09
35,13,33.54,0.83,977.38,66.93
35,14,38.32,18.75,1032.2,76.56
35,15,20.05,19.8,1012.65,64.51
35,16,1.87,6.16,1039.32,88.03
35,17,21.14,26.01,992.13,80.77
35,18,31.1,34.28,951.57,68.12
35,19,28.27,36.17,964.82,42.63
35,20,34.78,26.81,1030.13,41.36
35,21,20.01,26.89,1026.1,79.53
35,22,30.9,19.42,977.52,64.18
35,23,22.69,1.53,992.63,79.9
35,24,14.94,34.51,984.45,45.76
35,25,15.81,18.01,1008.63,94.47
35,26,10.75,14.48,962.55,91.97
35,27,37.34,34.23,993.09,61.8
35,28,23.75,25.29,958.98,35.99
35,29,7.06,6.38,1027.68,71.87
35,30,8.75,6.85,962.8,92.14
35,31,18.71,18.19,1046.96,45.2
35,32,33.12,35.8,1042.49,78.57
35,33,32.75,4.0,976.93,41.99
35,34,20.73,20.37,994.6,58.89
35,35,27.79,0.16,969.65,83.78
35,36,27.75,28.69,1014.23,56.29
35,37,5.14,1.4,959.23,65.74
35,38,34.07,2.06,1002.52,66.59
35,39,39.96,4.03,984.63,77.04
35,40,31.7,19.36,959.47,53.09
35,41,11.82,1.83,1032.44,46.09
35,42,5.35,21.53,994.98,53.49
35,43,25.59,5.19,1002.07,60.43
35,44,31.23,0.03,1046.13,71.24
35,45,33.56,14.33,1016.57,83.25
35,46,14.99,23.21,1005.33,95.36
35,47,39.24,23.97,1042.9,63.35
35,48,36.78,10.52,1029.21,73.24
35,49,13.34,5.93,975.82,61.64
35,50,30.96,31.8,1018.67,77.95
35,51,22.13,9.75,1008.62,58.57
35,52,33.11,19.16,1003.52,91.02
35,53,9.42,32.13,1032.28,46.22
35,54,24.68,25.81,1036.52,30.35
35,55,4.84,29.09,998.37,65.83
35,56,12.9,37.87,1038.78,90.53
35,57,12.25,18.92,991.61,47.77
35,58,25.99,15.25,1000.46,87.3
35,59,34.49,15.95,997.22,37.02
35,60,3.42,18.66,951.98,94.55
35,61,15.28,28.31,988.84,39.39
35,62,4.79,21.2,970.48,81.56
35,63,34.11,31.58,1021.09,75.36
35,64,23.08,19.01,998.7,94.91
35,65,10.63,31.24,986.68,66.52
35,66,8.54,15.99,1042.81,90.41
35,67,16.07,8.36,955.67,99.01
35,68,4.49,6.21,1043.79,80.53
35,69,22.02,8.39,1030.89,56.01
35,70,29.55,17.54,1006.31,74.29
36,1,2.95,27.33,962.73,89.04
36,2,36.11,19.56,1015.81,73.75
36,3,37.86,9.24,955.59,95.0
36,4,26.99,4.82,1035.46,99.09
36,5,33.93,10.47,1046.25,36.91
36,6,5.64,20.76,950.22,76.46
36,7,27.63,9.72,974.55,96.75
36,8,20.05,20.9,993.58,81.98
36,9,16.17,9.37,1020.67,63.02
36,10,7.61,20.97,965.75,35.54
36,11,1.61,32.82,968.2,40.58
36,12,34.11,6.16,1002.83,33.05
36,13,33.7,26.37,1008.62,31.23
36,14,38.3,34.06,984.32,76.0
36,15,32.07,7.34,970.46,45.52
36,16,20.31,31.53,956.0,89.94
36,17,25.12,13.26,1043.61,64.45
36,18,17.23,22.25,1026.37,70.71
36,19,18.85,36.55,998.9,49.79
36,20,2.27,17.47,1043.98,96.42
36,21,2.04,8.57,1044.74,92.38
36,22,17.26,17.25,1023.91,94.33
36,23,32.86,17.36,1016.86,44.14
36,24,15.83,0.59,964.07,51.63
36,25,26.89,17.48,1037.17,86.26
36,26,28.25,4.21,971.83,54.06
36,27,38.23,31.44,1027.3,52.47
36,28,27.59,29.64,1033.4,35.95
36,29,34.91,37.77,1020.33,59.87
36,30,6.79,39.06,1017.14,32.32
36,31,11.76,16.59,1008.4,39.65
36,32,17.4,5.83,961.65,80.51
36,33,0.42,32.84,1048.94,43.27
36,34,13.88,9.74,973.26,69.83
36,35,14.88,32.15,1036.91,91.77
36,36,39.35,36.38,1040.87,58.02
36,37,9.92,34.95,997.35,42.78
36,38,23.53,17.77,1036.11,64.47
36,39,8.13,24.35,1041.27,94.05
36,40,22.62,2.6,1000.87,98.75
36,41,26.76,23.95,991.59,81.55
36,42,2.39,12.98,971.13,41.35
36,43,16.54,12.21,1041.68,32.46
36,44,11.43,16.04,959.18,80.89
36,45,35.52,2.06,958.05,82.79
36,46,24.41,6.98,1030.1,98.94
36,47,12.83,7.3,1037.41,81.55
36,48,30.35,2.48,1045.1,62.9
36,49,30.08,13.0,998.32,94.93
36,50,16.29,37.2,1018.15,89.67
36,51,9.87,8.17,954.49,70.26
36,52,3.47,20.77,983.54,72.73
36,53,13.71,13.11,1047.8,34.69
36,54,35.4,34.47,956.55,34.77
36,55,19.79,1.76,997.46,99.03
36,56,15.73,4.41,1040.16,74.41
36,57,4.59,15.53,974.98,84.48
36,58,37.88,17.17,978.26,69.55
36,59,9.22,37.87,981.23,76.77
36,60,30.12,33.44,1004.99,86.41
36,61,28.89,23.15,1016.84,74.77
36,62,27.65,38.71,1036.05,89.84
36,63,8.96,24.49,1005.46,56.57
36,64,8.97,8.83,959.94,59.04
36,65,38.94,26.54,964.77,30.17
36,66,1.22,15.04,950.01,53.6
36,67,16.3,8.09,1034.02,61.8
36,68,6.93,26.24,972.3,30.84
36,69,28.85,37.98,1042.83,62.29
36,70,25.31,33.36,1005.19,62.37
37,1,19.78,36.31,1021.01,59.18
37,2,26.28,14.43,1040.6,96.55
37,3,26.95,11.31,988.14,50.28
37,4,23.94,20.04,1035.02,36.0
37,5,28.88,11.27,983.0,69.48
37,6,15.14,29.89,971.82,35.91
37,7,19.19,8.14,1020.55,97.74
37,8,33.56,7.02,1030.55,76.25
37,9,17.35,3.66,996.23,34.45
37,10,21.95,23.72,1016.63,31.36
37,11,32.67,27.93,1010.04,88.39
37,12,29.79,17.89,1047.69,49.01
37,13,26.64,30.15,977.79,44.92
37,14,35.88,6.67,1033.17,93.68
37,15,22.37,7.44,992.42,62.18
37,16,27.98,13.26,982.97,50.31
37,17,8.5,6.43,1036.66,77.6
37,18,16.31,39.52,976.59,85.5
37,19,17.27,10.01,979.14,50.95
37,20,34.51,26.85,1026.11,38.26
37,21,34.94,27.81,1031.29,98.22
37,22,37.44,2.48,1021.43,38.08
37,23,29.97,9.95,953.15,89.01
37,24,19.61,39.04,1047.56,32.44
37,25,36.85,39.76,989.89,90.71
37,26,9.5,1.44,1012.82,91.66
37,27,34.7,26.77,952.45,63.21
37,28,8.33,23.23,970.95,75.59
37,29,24.67,7.93,1022.34,59.12
37,30,38.58,18.23,1022.55,89.27
37,31,36.24,35.01,1023.21,45.83
37,32,32.75,35.24,960.92,44.76
37,33,0.94,26.08,950.06,70.6
37,34,36.31,19.5,972.96,63.65
37,35,3.61,28.72,972.86,76.12
37,36,0.24,36.0,1002.42,54.44
37,37,11.51,29.39,971.56,78.23
37,38,26.84,27.69,1009.19,37.73
37,39,21.77,14.68,998.14,78.82
37,40,39.66,31.26,956.62,52.57
37,41,26.07,34.72,1033.89,56.11
37,42,23.95,19.64,1025.1,95.03
37,43,32.52,20.86,960.13,96.59
37,44,30.01,26.77,959.3,39.03
37,45,20.98,7.06,958.65,96.9
37,46,19.39,2.9,950.61,39.95
37,47,6.07,36.04,1032.39,56.52
37,48,37.57,35.46,1035.98,97.84
37,49,26.6,0.44,966.71,65.93
37,50,8.78,6.98,1026.41,41.65
37,51,8.6,28.05,1027.83,72.84
37,52,18.32,25.4,1031.74,73.36
37,53,15.28,30.13,981.97,58.4
37,54,11.73,14.73,1016.14,92.65
37,55,17.65,20.65,957.69,83.12
37,56,39.34,3.0,1004.5,93.22
37,57,35.2,17.63,1024.23,56.48
37,58,17.84,10.4,1024.29,78.38
37,59,4.14,38.16,1000.49,77.71
37,60,13.9,38.86,1045.99,77.98
37,61,2.89,14.57,1012.12,43.64
37,62,7.21,26.84,1016.57,45.23
37,63,7.92,6.39,1044.68,33.16
37,64,13.78,33.0,1027.44,93.2
37,65,3.76,0.9,999.65,94.81
37,66,23.54,19.0,966.95,76.1
37,67,28.17,30.44,1043.29,94.26
37,68,2.85,11.93,989.86,55.56
37,69,28.53,1.06,1027.44,91.74
37,70,36.29,24.13,1006.2,90.36
38,1,0.42,15.72,963.83,89.25
38,2,12.96,18.47,1035.07,56.92
38,3,31.17,10.91,1048.51,46.44
38,4,15.73,17.55,969.0,93.69
38,5,7.34,24.63,1037.84,68.6
38,6,16.06,24.12,1027.24,36.78
38,7,20.1,39.26,1007.46,84.6
38,8,12.64,15.44,961.36,71.36
38,9,35.83,26.58,951.67,79.26
38,10,17.04,35.95,1009.72,58.22
38,11,39.1,22.57,956.35,47.31
38,12,25.57,36.02,1018.24,80.37
38,13,12.35,8.2,1038.65,30.85
38,14,1.15,9.99,1045.1,66.09
38,15,2.59,6.85,1000.77,74.12
38,16,21.63,9.92,1037.5,40.34
38,17,36.65,29.69,965.68,86.96
38,18,36.34,8.03,966.39,30.86
38,19,27.04,5.41,957.73,91.05
38,20,14.01,33.54,951.32,56.67
38,21,33.95,29.41,1018.72,83.26
38,22,3.54,30.68,1015.65,64.94
38,23,3.36,11.48,984.87,36.01
38,24,35.61,26.97,1011.66,44.95
38,25,3.34,29.05,1039.75,30.71
38,26,22.12,15.96,1007.63,32.45
38,27,11.34,6.64,985.16,90.26
38,28,18.67,9.83,986.33,57.88
38,29,18.36,2.8,997.68,51.27
38,30,30.53,31.61,970.54,58.52
38,31,3.04,3.71,978.43,67.66
38,32,30.65,32.91,965.11,53.09
38,33,0.92,5.62,1000.71,63.51
38,34,16.91,16.54,1046.71,49.36
38,35,13.13,38.69,965.2,72.25
38,36,22.42,35.96,1025.48,97.21
38,37,25.37,20.36,979.3,51.49
38,38,11.2,15.89,965.8,83.42
38,39,23.35,8.27,955.93,57.99
38,40,4.45,17.87,971.57,36.0
38,41,23.11,5.88,962.84,85.42
38,42,0.32,16.8,998.88,69.38
38,43,3.61,22.94,951.93,30.67
38,44,5.29,38.68,957.51,42.01
38,45,38.33,36.6,1017.39,75.27
38,46,3.8,25.69,1026.71,60.15
38,47,39.93,4.42,953.68,94.22
38,48,35.93,21.38,961.3,65.57
38,49,7.65,37.58,967.9,34.14
38,50,26.39,27.57,1011.0,79.99
38,51,22.39,28.02,1036.97,85.81
38,52,31.21,37.33,1046.55,35.04
38,53,20.09,23.92,978.01,95.3
38,54,4.34,5.22,985.92,57.24
38,55,30.55,2.63,991.36,96.99
38,56,4.99,15.78,964.88,45.76
38,57,32.8,33.55,1004.61,87.36
38,58,9.69,1.05,987.39,97.57
38,59,8.12,13.35,1041.94,32.3
38,60,19.23,27.69,1033.28,54.38
38,61,26.09,31.02,1004.21,85.84
38,62,38.34,24.82,956.7,35.24
38,63,23.39,30.62,1029.48,68.33
38,64,26.04,10.42,989.45,55.92
38,65,23.74,31.56,962.02,75.73
38,66,33.1,36.43,1047.05,98.67
38,67,31.84,15.54,987.87,67.31
38,68,21.16,30.78,1032.76,58.03
38,69,19.9,15.6,1042.62,69.52
38,70,16.13,37.79,1027.97,83.19
39,1,17.31,36.28,1014.75,64.52
39,2,13.18,31.52,1017.61,96.28
39,3,15.84,8.0,964.17,54.81
39,4,17.28,5.31,1018.96,34.17
39,5,5.37,20.69,983.83,73.73
39,6,39.39,19.74,986.72,36.09
39,7,34.82,17.88,1014.05,50.81
39,8,20.33,19.36,979.96,39.62
39,9,20.33,4.08,1040.21,30.05
39,10,31.29,19.65,995.86,59.64
39,11,32.9,24.44,1018.69,41.02
39,12,12.83,9.01,1034.38,32.88
39,13,39.78,26.33,1044.87,44.53
39,14,11.8,33.27,966.76,79.39
39,15,6.63,20.24,989.86,32.36
39,16,5.8,15.11,1019.74,67.29
39,17,16.73,6.19,1013.1,37.16
39,18,26.86,27.45,1013.79,83.79
39,19,20.26,23.16,961.98,56.78
39,20,17.73,13.41,980.91,65.51
39,21,13.42,30.02,1000.54,69.77
39,22,25.09,8.63,961.9,52.44
39,23,26.17,9.45,1026.99,38.06
39,24,10.72,23.62,1035.84,77.08
39,25,37.88,12.07,975.56,53.49
39,26,1.05,5.83,1030.03,76.48
39,27,25.97,9.79,1030.78,63.75
39,28,0.44,22.48,973.23,66.59
39,29,31.11,14.58,954.5,50.08
39,30,18.68,22.64,1005.75,91.49
39,31,36.12,35.76,966.88,43.72
39,32,5.6,10.5,963.01,70.11
39,33,18.88,5.89,1003.6,52.13
39,34,37.58,23.43,1014.04,52.26
39,35,3.62,11.39,1030.44,71.15
39,36,0.73,1.68,997.48,74.01
39,37,15.49,28.97,1030.85,94.11
39,38,24.65,17.7,1022.9,80.19
39,39,28.35,22.78,1006.43,49.64
39,40,26.42,5.81,974.2,56.4
39,41,2.16,5.15,975.7,46.76
39,42,20.43,25.67,979.97,68.88
39,43,11.89,32.66,1007.53,75.52
39,44,3.68,8.09,1035.6,74.56
39,45,29.5,35.97,967.91,44.43
39,46,12.63,0.61,954.46,84.4
39,47,37.68,13.97,994.8,51.32
39,48,0.68,13.69,1032.56,97.05
39,49,31.96,10.3,1008.74,55.46
39,50,36.32,10.05,971.74,83.43
39,51,11.84,23.47,1028.59,90.6
39,52,25.3,7.33,998.11,40.01
39,53,0.48,1.43,953.37,49.85
39,54,3.71,27.63,1025.54,55.24
39,55,6.64,38.26,1048.84,46.96
39,56,38.44,36.27,976.96,54.98
39,57,24.79,26.63,961.55,40.93
39,58,38.86,29.78,1044.65,81.91
39,59,1.02,24.86,957.75,83.2
39,60,16.91,27.12,1005.96,70.95
39,61,10.47,7.58,1021.51,91.47
