race_id,driver_id,lap_number,wheel_speed0,wheel_speed1,wheel_speed2,wheel_speed3,wheel_slip0,wheel_slip1,wheel_slip2,wheel_slip3
42,1,42,170.85,139.84,225.79,343.67,-0.23,-0.13,0.32,-0.98
42,1,43,151.05,124.21,75.31,66.59,-0.68,-0.25,0.48,-0.18
42,1,44,76.56,161.78,309.91,290.29,0.66,-0.39,0.12,0.18
42,1,45,214.76,89.92,96.82,79.32,-0.13,0.48,0.43,0.25
42,1,46,127.05,318.79,58.25,216.14,-0.09,-0.21,-0.22,0.16
42,1,47,143.45,83.43,316.64,155.58,-0.19,-0.9,0.06,-0.03
42,1,48,308.76,284.12,224.94,135.99,-0.12,-0.25,-0.76,0.49
42,1,49,125.85,298.53,345.23,232.06,0.71,0.0,-0.46,0.57
42,1,50,122.82,347.51,304.84,196.03,-0.14,-0.67,-0.89,0.55
42,1,51,96.25,94.31,341.42,151.83,-0.27,-0.92,0.71,0.14
42,1,52,241.29,288.53,231.21,88.39,0.39,0.13,0.34,-0.26
42,1,53,138.65,320.75,335.01,209.02,0.17,-0.92,-0.21,-0.71
42,1,54,342.47,153.1,185.03,166.76,-0.79,-0.28,0.01,0.39
42,1,55,276.4,110.27,126.89,280.06,0.11,-0.99,0.21,-0.59
42,1,56,313.79,218.69,295.24,127.12,-0.75,0.42,-0.23,0.77
42,1,57,121.27,292.72,124.25,54.11,-0.96,0.67,-0.91,0.38
42,1,58,201.26,72.87,249.36,173.0,0.19,-0.16,0.36,-0.92
42,1,59,293.76,127.82,218.22,317.02,-0.17,-0.43,-0.76,0.19
42,1,60,252.19,129.34,167.68,217.28,-0.71,0.13,-0.38,0.54
42,1,61,140.13,173.41,239.04,130.72,-0.12,-0.56,-0.09,0.86
42,1,62,328.2,211.86,346.51,281.68,0.55,0.7,0.33,0.02
42,1,63,112.78,301.04,256.07,177.44,0.65,0.67,0.37,-0.48
42,1,64,320.39,267.93,336.89,200.62,0.06,-0.07,-0.43,0.52
42,1,65,346.79,335.31,328.57,260.84,-0.86,0.63,0.34,0.6
42,1,66,140.72,214.01,138.59,96.37,-0.73,-0.66,-0.87,-0.9
42,1,67,65.41,311.58,182.61,186.14,0.79,0.62,-0.47,-0.3
42,1,68,330.86,78.4,70.13,100.43,-0.13,0.23,0.54,-0.6
42,1,69,332.35,280.71,154.8,285.15,0.76,0.25,-0.82,-0.18
42,1,70,211.06,191.43,346.91,125.19,-0.03,-0.29,-0.77,0.59
42,2,1,55.45,73.59,63.32,80.71,-0.06,-0.45,-0.94,0.52
42,2,2,138.75,297.42,308.98,263.54,-0.66,0.24,-0.25,-0.56
42,2,3,266.72,232.28,116.57,342.15,-0.45,-0.14,0.9,0.4
42,2,4,190.31,284.28,74.74,319.28,-0.5,-0.71,0.77,0.36
42,2,5,281.08,251.77,207.3,267.25,0.12,-0.35,0.94,-0.32
42,2,6,294.84,176.16,211.54,155.28,-0.06,-0.91,-0.46,-0.69
42,2,7,147.9,208.22,310.72,208.7,0.1,0.02,-0.71,0.65
42,2,8,220.1,207.33,225.9,63.73,-0.83,0.78,0.99,0.9
42,2,9,210.24,270.27,188.99,60.99,-0.95,0.59,0.44,-0.91
42,2,10,168.17,68.52,87.95,105.38,-0.63,0.98,0.35,-0.28
42,2,11,112.65,218.76,100.91,283.41,-0.68,0.28,-0.23,-0.73
42,2,12,255.11,235.62,204.48,166.32,-0.25,0.27,-0.89,0.97
42,2,13,249.24,111.03,308.83,65.48,0.1,-0.29,0.57,0.77
42,2,14,336.15,172.22,170.31,309.11,-0.48,0.93,0.1,0.63
42,2,15,325.51,338.37,238.86,165.95,0.64,0.33,0.71,0.41
42,2,16,342.2,104.47,114.0,298.2,0.62,0.78,0.38,0.0
42,2,17,68.56,205.14,134.48,178.33,0.32,-1.0,0.64,0.57
42,2,18,53.68,182.25,283.03,207.08,-0.75,-0.12,-0.77,0.31
42,2,19,249.38,255.09,169.98,223.44,-0.96,-0.47,0.19,-0.52
42,2,20,149.3,340.63,150.79,284.54,0.34,0.28,-0.32,-0.55
42,2,21,240.12,73.59,93.15,277.97,0.72,-0.63,-0.93,-0.78
42,2,22,50.41,216.53,263.82,178.06,-0.98,-0.98,0.08,0.8
42,2,23,96.61,340.41,312.31,81.96,0.64,-0.78,-0.36,-0.6
42,2,24,303.47,319.19,270.46,74.76,0.81,0.02,-0.62,0.95
42,2,25,178.51,297.28,232.26,84.27,0.73,-0.73,0.32,-0.97
42,2,26,55.76,260.07,338.56,184.31,0.9,0.12,-0.26,-0.54
42,2,27,202.08,61.77,51.89,284.83,-0.65,-0.57,0.73,-0.59
42,2,28,312.88,161.17,177.39,206.57,0.13,1.0,0.25,-0.29
42,2,29,288.82,199.36,99.29,315.3,-0.26,0.77,0.38,-0.7
42,2,30,50.27,323.77,67.76,94.51,-0.55,0.11,0.6,0.15
42,2,31,88.35,72.18,160.06,185.58,-1.0,-0.97,0.42,-0.65
42,2,32,86.19,94.8,208.35,315.9,0.46,0.96,-0.07,0.93
42,2,33,218.96,265.93,226.23,188.59,-0.6,0.07,0.03,0.4
42,2,34,144.28,236.32,120.26,221.95,0.37,-0.41,0.76,0.07
42,2,35,336.64,170.29,87.98,283.69,0.95,-0.81,0.56,-0.28
42,2,36,135.44,169.99,55.02,261.45,-0.87,-0.33,-0.72,-0.1
42,2,37,214.73,60.34,163.81,249.12,-0.89,0.6,0.26,-0.42
42,2,38,162.64,210.22,130.28,185.7,-0.18,0.64,-0.98,-0.98
42,2,39,300.32,143.91,121.4,108.66,-0.13,-0.28,-0.35,-0.24
42,2,40,229.4,112.54,76.21,149.18,-0.26,-0.21,0.52,0.02
42,2,41,250.2,202.35,267.13,50.16,-0.25,0.96,-0.33,-0.8
42,2,42,174.47,90.17,315.56,117.19,0.45,-0.38,-0.63,-0.85
42,2,43,69.83,307.63,134.5,103.26,0.88,0.24,-0.07,0.63
42,2,44,214.59,333.81,296.25,236.97,0.07,-0.08,-0.36,0.71
42,2,45,148.11,260.49,166.08,152.01,-0.53,0.24,0.32,0.87
42,2,46,109.15,328.98,107.41,117.25,0.57,0.03,0.0,0.19
42,2,47,77.03,84.0,337.74,59.57,-0.44,-0.54,-0.69,-0.25
42,2,48,79.7,252.5,61.41,71.04,-0.65,-0.39,-0.73,-0.49
42,2,49,210.63,291.01,311.54,119.78,0.45,0.89,-0.06,0.56
42,2,50,231.83,147.71,212.28,53.57,0.72,0.3,0.36,0.04
42,2,51,166.38,316.46,325.47,255.88,-0.6,0.35,-0.69,-0.5
42,2,52,238.07,109.35,227.09,93.9,-0.08,0.36,0.44,0.44
42,2,53,71.12,282.84,258.26,166.63,0.06,-0.58,-0.14,-0.87
42,2,54,152.38,258.9,151.17,129.63,0.21,-0.35,-0.25,0.68
42,2,55,235.67,83.21,197.13,216.72,-0.88,0.59,0.59,-0.36
42,2,56,153.13,329.62,208.83,252.67,0.22,-0.07,0.76,0.16
42,2,57,182.12,185.51,297.94,161.65,0.44,0.56,-0.04,0.51
42,2,58,310.66,313.79,306.07,320.74,0.94,0.44,0.19,-0.97
42,2,59,189.01,325.68,287.75,338.21,0.52,-0.5,-0.09,-0.36
42,2,60,246.01,107.33,150.52,193.11,-0.44,0.97,-0.09,0.34
42,2,61,252.45,227.14,335.48,197.6,-0.1,-0.6,0.22,-0.6
42,2,62,139.77,262.08,219.95,240.42,0.91,-0.23,-0.03,0.14
42,2,63,162.63,153.16,150.95,294.16,0.11,0.33,0.76,0.18
42,2,64,250.48,133.2,100.04,220.28,-0.39,0.12,0.71,0.8
42,2,65,250.15,140.89,289.07,97.9,0.74,0.56,0.5,0.14
42,2,66,277.65,88.39,135.14,243.05,0.56,0.45,0.66,0.04
42,2,67,261.68,172.86,196.99,82.61,-0.39,0.09,-0.39,-0.72
42,2,68,326.06,208.76,308.63,319.19,-0.55,0.98,1.0,0.5
42,2,69,191.94,303.21,102.95,327.65,0.47,-0.95,0.73,-0.82
42,2,70,246.84,304.01,103.04,200.0,-0.13,0.6,-0.42,0.75
42,3,1,99.99,106.62,288.48,251.84,0.12,0.54,0.32,-0.64
42,3,2,270.68,238.65,61.59,205.45,0.51,0.25,-0.85,-0.63
42,3,3,144.25,226.43,219.76,204.21,0.87,0.09,0.2,-0.73
42,3,4,316.51,84.01,249.78,270.55,-0.78,-0.32,-0.99,-0.83
42,3,5,295.51,64.01,116.61,316.28,0.4,-0.73,0.63,-0.72
42,3,6,249.26,315.55,176.29,140.99,-0.78,0.06,-0.05,-0.11
42,3,7,72.91,84.43,313.99,155.94,-0.09,0.71,0.01,-0.5
42,3,8,76.42,248.3,158.5,145.52,0.96,-0.57,0.77,0.15
42,3,9,67.52,186.06,120.32,313.81,0.83,0.61,0.08,0.89
42,3,10,200.53,58.66,253.17,312.06,0.62,-0.26,-0.86,-0.45
42,3,11,221.81,191.13,237.02,341.65,0.94,-0.14,-0.74,-0.03
42,3,12,133.24,236.32,96.76,220.94,-0.84,-0.18,0.74,0.31
42,3,13,309.93,125.28,252.73,63.27,0.62,-0.4,-0.37,-0.27
42,3,14,315.02,329.48,267.57,231.19,-0.89,0.23,0.51,-0.37
42,3,15,211.98,79.71,299.71,342.13,-0.85,-0.1,0.47,0.4
42,3,16,66.61,311.7,253.57,128.65,0.54,0.39,0.69,-0.67
42,3,17,307.64,306.76,200.46,206.39,-0.32,-0.79,0.18,-0.15
42,3,18,124.63,137.99,224.17,117.16,-0.36,-0.41,0.57,-0.66
42,3,19,133.78,196.09,123.22,78.66,0.09,0.26,-0.11,0.41
42,3,20,264.1,340.77,212.86,107.86,-0.99,-0.1,-0.24,0.67
42,3,21,260.91,261.84,293.37,134.88,0.91,-0.49,-0.14,-0.94
42,3,22,247.67,161.47,346.59,126.81,-0.14,0.92,0.7,-0.15
42,3,23,89.73,198.26,277.27,228.16,-0.88,0.02,0.19,-0.05
42,3,24,172.87,288.09,55.93,328.0,0.17,0.06,0.02,0.21
42,3,25,68.63,98.32,287.51,303.76,-0.75,0.61,-0.29,-0.39
42,3,26,223.93,270.6,186.28,239.43,0.91,0.91,-0.42,0.2
42,3,27,114.95,156.96,132.72,81.94,-0.48,0.64,-0.89,0.68
42,3,28,205.08,199.29,195.97,72.88,0.76,0.83,0.9,0.36
42,3,29,80.55,78.15,288.88,138.92,-0.11,0.71,0.09,-0.92
42,3,30,211.6,83.32,335.66,268.79,-0.82,-0.05,-0.69,0.19
42,3,31,100.69,173.22,273.47,167.08,-0.48,0.51,0.11,0.43
42,3,32,288.84,68.36,107.79,131.38,0.1,0.78,-0.56,0.47
42,3,33,172.76,223.73,60.59,258.82,0.92,0.59,0.09,0.01
42,3,34,239.98,84.66,203.33,101.81,0.43,0.87,-0.96,0.23
42,3,35,176.23,160.69,301.59,158.18,-0.33,-0.97,0.57,-0.98
42,3,36,262.64,251.61,304.86,253.0,-0.63,-0.74,0.85,-0.61
42,3,37,218.87,155.08,176.8,330.18,0.02,-0.13,0.63,0.74
42,3,38,345.34,144.14,61.32,271.03,0.76,-0.5,-0.78,0.2
42,3,39,281.81,177.68,160.52,323.07,-0.12,0.58,-0.4,-0.4
42,3,40,168.01,87.63,186.51,222.05,0.2,-0.91,-0.02,0.27
42,3,41,191.56,294.69,234.06,331.23,0.18,0.01,0.34,0.5
42,3,42,222.45,180.22,65.87,300.87,-0.16,0.63,0.42,-0.74
42,3,43,295.34,232.34,236.46,343.28,0.97,-0.3,-0.94,-0.64
42,3,44,280.41,181.66,168.01,197.86,-0.63,-0.49,0.03,-0.22
42,3,45,229.56,69.78,298.36,303.94,-0.25,0.93,-0.94,-0.95
42,3,46,309.35,325.44,145.85,72.15,-0.91,-0.09,-0.39,-0.11
42,3,47,211.17,147.36,55.95,198.68,-0.81,0.5,-0.77,0.35
42,3,48,295.91,117.72,315.05,86.78,0.39,-0.62,0.14,-0.89
42,3,49,296.87,156.69,233.0,308.48,0.54,0.78,0.38,-0.79
42,3,50,240.38,131.25,192.17,266.01,-0.78,-0.27,0.65,-0.82
42,3,51,146.87,280.58,55.81,260.61,0.94,0.77,0.43,-0.05
42,3,52,343.67,89.55,141.75,136.8,-0.16,-0.09,0.09,0.39
42,3,53,147.25,297.63,74.69,85.43,-0.1,-0.02,0.63,0.32
42,3,54,136.12,213.37,189.72,124.51,0.07,-0.25,-0.44,0.27
42,3,55,145.84,294.58,278.84,258.51,0.7,-0.28,0.72,0.47
42,3,56,179.18,322.58,213.5,99.78,-0.31,-0.17,0.99,-0.01
42,3,57,153.44,154.78,74.37,240.25,0.78,0.69,0.42,-0.92
42,3,58,300.18,323.73,255.65,89.53,0.03,0.26,0.16,0.15
42,3,59,277.41,336.59,288.78,113.61,-0.8,-0.79,0.71,-0.41
42,3,60,94.89,199.68,128.54,335.61,0.82,0.82,0.03,-0.07
42,3,61,339.57,200.15,191.12,96.85,-0.91,-0.75,0.19,-0.31
42,3,62,60.37,342.99,99.43,281.09,-0.25,0.17,-0.91,0.75
42,3,63,167.14,331.5,291.71,209.64,-0.27,0.75,0.78,-0.26
42,3,64,80.78,177.72,169.65,203.35,0.93,-0.91,-0.84,0.23
42,3,65,76.59,302.44,132.51,136.11,0.79,0.65,0.38,0.54
42,3,66,162.25,110.36,266.51,223.32,-0.85,-0.43,-0.43,-0.29
42,3,67,284.53,216.48,340.73,136.27,0.31,-0.53,0.04,0.25
42,3,68,162.69,93.64,192.25,226.06,0.25,1.0,-0.83,-0.03
42,3,69,277.28,217.34,120.44,66.08,0.49,0.38,-0.94,0.83
42,3,70,67.92,144.91,94.52,172.17,-0.35,-0.09,0.91,0.43
42,4,1,151.23,165.92,167.32,109.69,-0.39,0.26,-0.38,-0.53
42,4,2,124.91,236.86,256.1,177.18,0.92,-0.76,-0.28,-0.02
42,4,3,224.87,113.87,334.29,214.93,0.91,-0.87,-0.37,-0.41
42,4,4,176.56,182.66,316.95,298.19,0.92,0.67,-0.14,-0.37
42,4,5,179.9,103.43,172.68,72.98,-0.18,-0.8,-0.09,0.26
42,4,6,253.14,83.86,242.68,211.55,-0.61,-0.06,-0.86,-0.21
42,4,7,129.89,257.46,323.32,84.45,-0.31,0.5,-0.63,-0.87
42,4,8,121.8,202.53,182.79,193.98,0.37,0.43,-0.83,0.01
42,4,9,136.38,206.9,141.62,91.02,-0.41,-0.25,-0.29,0.91
42,4,10,75.52,96.55,185.36,215.81,1.0,-0.43,0.96,-0.19
42,4,11,188.6,111.67,107.71,301.82,-0.55,0.65,-0.31,-0.69
42,4,12,134.76,284.41,249.36,300.4,0.25,-0.21,0.39,-0.18
42,4,13,230.31,198.7,198.9,150.13,0.44,-0.74,-0.95,-0.82
42,4,14,341.23,131.72,318.52,341.76,-0.25,-0.36,0.63,0.34
42,4,15,329.25,215.89,180.61,55.45,-0.94,-0.82,0.54,-0.29
42,4,16,249.78,271.68,150.96,96.2,0.1,0.79,-0.46,-0.99
42,4,17,194.85,194.77,148.71,158.7,0.69,0.04,-0.46,0.04
42,4,18,126.7,122.97,298.37,203.71,0.36,-0.18,0.88,0.66
42,4,19,55.63,204.14,251.49,176.11,-0.76,0.71,-0.6,-0.46
42,4,20,341.0,121.71,191.96,196.3,-0.61,-0.06,0.09,0.87
42,4,21,66.37,60.29,142.9,272.26,0.41,0.58,-0.71,-0.11
42,4,22,188.25,122.2,160.73,158.14,0.78,-0.82,-0.09,0.71
42,4,23,115.13,83.52,196.09,69.62,0.57,0.03,0.72,-0.76
42,4,24,317.59,200.99,345.29,97.32,0.72,0.46,0.3,0.24
42,4,25,183.27,64.63,213.06,248.78,0.94,-0.16,0.29,-0.21
42,4,26,156.61,75.78,231.53,100.97,0.86,0.14,-0.43,0.51
42,4,27,233.88,218.33,147.48,159.45,0.95,-0.07,-0.09,-0.84
42,4,28,249.41,326.92,108.18,305.04,-0.07,0.52,-0.22,0.57
42,4,29,276.1,311.04,276.1,181.82,0.2,-0.91,0.49,0.88
42,4,30,82.11,119.86,173.54,74.06,-0.86,-0.29,-0.42,0.48
42,4,31,330.08,200.05,187.81,340.6,0.18,-0.21,-0.44,-0.33
42,4,32,51.72,282.18,155.63,117.76,-0.4,-0.49,0.97,0.18
42,4,33,216.43,75.08,336.04,106.89,0.94,0.08,-0.89,0.1
42,4,34,86.03,142.97,302.06,152.21,0.95,-0.71,0.48,0.22
42,4,35,346.65,79.41,192.84,250.36,-0.62,-0.6,0.38,0.13
42,4,36,128.84,136.0,190.06,142.11,-0.59,0.5,-0.52,-0.36
42,4,37,88.73,188.62,345.8,210.17,0.15,0.23,-0.56,-0.33
42,4,38,317.84,119.34,337.04,217.56,-0.56,-0.67,-0.1,-0.54
42,4,39,254.61,221.72,96.39,102.83,-0.06,-0.19,-0.77,0.79
42,4,40,280.24,105.63,280.94,173.28,-0.06,0.38,0.38,0.14
42,4,41,307.42,184.21,84.57,303.11,0.83,-0.55,0.27,-0.19
42,4,42,296.89,278.05,179.61,253.17,0.31,-0.35,0.09,-0.78
42,4,43,207.65,81.09,205.68,85.04,0.06,0.95,-0.27,-0.18
42,4,44,147.49,148.59,330.11,120.66,-0.47,0.42,-0.94,0.33
42,4,45,160.35,319.56,77.47,219.07,-0.17,-0.51,0.21,0.65
42,4,46,76.92,333.67,190.32,257.32,0.66,-0.04,-0.2,0.07
42,4,47,278.08,242.85,323.84,137.62,-0.59,-0.04,0.41,0.3
42,4,48,141.6,159.45,349.05,113.77,-0.42,-0.2,0.12,-0.41
42,4,49,223.96,158.64,107.1,336.43,0.7,-0.96,-0.51,0.93
42,4,50,98.27,177.84,146.31,235.0,0.34,-0.87,0.9,-0.26
42,4,51,177.07,244.91,179.23,268.5,-0.92,-0.1,0.45,0.4
42,4,52,62.24,311.57,311.58,164.16,0.62,-0.36,0.68,0.43
42,4,53,208.72,154.76,336.72,186.34,0.39,0.11,0.1,0.18
42,4,54,116.97,284.19,238.54,168.83,0.63,-0.91,0.6,-0.16
42,4,55,104.97,291.63,145.5,340.12,0.98,0.73,-0.5,-0.55
42,4,56,199.7,178.99,171.99,336.74,0.99,0.37,0.29,0.23
42,4,57,143.4,262.36,307.3,329.25,0.34,0.61,-0.15,0.18
42,4,58,51.04,221.45,95.99,117.14,0.2,-0.28,-0.24,-0.35
42,4,59,253.28,306.16,242.77,235.8,0.56,0.05,0.91,-0.76
42,4,60,247.25,158.46,92.18,267.04,-0.09,-0.53,-0.82,0.08
42,4,61,59.45,156.31,285.24,235.41,0.08,0.11,0.73,0.92
42,4,62,248.8,148.95,348.61,58.84,-0.96,-0.24,0.71,-0.22
42,4,63,58.7,159.5,73.76,318.31,-0.41,-0.74,-0.04,-0.26
42,4,64,240.06,291.03,60.04,134.79,0.46,-0.39,0.62,-0.8
42,4,65,51.8,224.29,52.1,172.08,-0.19,0.65,-0.86,0.35
42,4,66,61.23,69.15,212.45,282.19,0.05,-0.7,0.76,-0.38
42,4,67,51.18,58.42,280.31,220.43,-0.66,-0.49,-0.65,0.67
42,4,68,73.73,217.47,279.5,288.0,-0.08,0.76,-0.49,0.66
42,4,69,196.1,179.43,236.24,67.76,-0.96,-0.91,0.15,0.8
42,4,70,150.66,236.14,249.98,320.96,-0.01,0.11,-0.22,0.27
42,5,1,278.76,338.93,205.42,250.34,0.29,-0.69,-0.17,1.0
42,5,2,113.71,206.68,119.53,272.45,0.34,-0.91,0.63,-0.47
42,5,3,240.51,204.49,101.48,85.09,0.37,-0.04,0.62,-0.18
42,5,4,279.28,224.22,327.79,111.47,-0.26,0.62,0.81,0.41
42,5,5,317.91,234.76,310.52,277.8,-0.57,0.92,0.88,0.81
42,5,6,285.56,326.9,236.43,151.29,0.15,0.67,0.27,0.87
42,5,7,297.45,89.73,337.22,230.74,-0.28,-0.58,-0.97,0.64
42,5,8,265.74,313.13,255.9,339.5,0.77,-0.34,0.85,-0.17
42,5,9,273.07,303.43,344.58,256.12,-0.04,0.73,0.07,-0.29
42,5,10,111.23,219.77,210.82,291.58,-0.27,-0.52,0.91,0.84
42,5,11,286.88,287.95,85.31,208.52,-0.58,-0.47,-0.79,-0.02
42,5,12,103.02,331.32,347.65,273.52,-0.67,-0.15,0.19,-0.46
42,5,13,201.48,312.8,169.21,122.59,-0.47,-0.37,-0.79,-0.01
42,5,14,312.55,122.56,342.76,175.88,-0.25,0.35,-0.77,0.76
42,5,15,329.7,141.81,245.16,106.46,-0.28,-0.99,-0.3,-0.03
42,5,16,56.9,84.27,214.3,54.66,0.95,-0.96,0.82,-0.93
42,5,17,90.23,169.54,150.94,114.19,-0.07,-0.67,0.98,-0.47
42,5,18,131.29,64.37,80.54,125.66,0.8,0.22,0.52,0.77
42,5,19,188.9,118.82,275.52,160.37,-0.07,0.41,0.64,0.75
42,5,20,338.52,307.02,189.75,262.43,-0.15,0.46,-0.01,-0.11
42,5,21,108.07,256.95,94.27,224.31,-0.9,-0.59,0.58,-0.06
42,5,22,287.21,151.37,91.78,343.71,-0.71,-0.93,0.86,-0.63
42,5,23,291.72,310.12,75.29,180.78,0.9,-0.5,-0.05,-0.19
42,5,24,202.6,62.62,182.08,304.09,0.46,0.29,0.82,-0.33
42,5,25,95.27,342.18,130.2,83.49,0.12,0.3,-0.99,0.69
42,5,26,343.7,95.42,333.69,135.29,0.55,0.74,0.81,-0.93
42,5,27,100.56,177.71,91.62,186.2,0.43,0.01,0.13,-0.33
42,5,28,213.76,178.9,144.25,133.88,-0.97,0.56,-0.81,0.68
42,5,29,255.5,262.89,218.56,98.17,-0.8,0.04,0.22,-0.07
42,5,30,322.09,76.51,136.02,169.11,0.08,0.85,0.54,0.13
42,5,31,235.75,104.43,341.76,116.96,-0.32,0.94,0.79,-0.11
42,5,32,300.05,270.51,184.28,111.39,0.93,-0.58,0.87,-0.7
42,5,33,276.61,196.73,262.99,301.53,-0.41,-0.51,0.51,-0.53
42,5,34,248.25,163.46,252.96,124.09,-0.89,-0.01,0.76,-0.12
42,5,35,321.79,216.44,64.73,312.28,-0.24,-0.01,0.5,0.5
42,5,36,329.42,214.72,338.38,84.32,0.02,0.4,0.53,0.9
42,5,37,156.47,276.31,160.78,265.74,-0.81,0.3,-0.27,-0.1
42,5,38,237.51,197.75,99.1,86.66,0.44,-0.49,-0.47,-1.0
42,5,39,339.47,122.36,82.19,272.83,0.72,0.81,0.68,0.84
42,5,40,288.01,80.65,249.52,103.46,0.26,-0.71,-0.39,-0.67
42,5,41,296.67,96.68,163.15,281.83,0.27,-0.71,-0.88,0.02
42,5,42,102.39,339.22,197.59,155.79,-0.75,-0.6,0.53,-0.37
42,5,43,249.2,279.03,133.89,261.39,-0.53,0.22,0.8,0.45
42,5,44,87.13,73.9,157.85,126.59,-0.36,0.03,0.03,-0.93
42,5,45,234.42,164.74,272.76,272.39,-0.87,-0.98,-0.74,-0.63
42,5,46,285.21,171.14,129.22,175.66,-0.33,0.51,0.42,0.5
42,5,47,165.02,202.25,239.63,82.72,-0.65,0.62,0.99,0.7
42,5,48,130.81,233.46,229.15,249.22,0.01,-0.02,-0.81,-0.48
42,5,49,287.55,337.35,247.98,198.24,-0.1,0.35,-0.83,0.08
42,5,50,294.97,321.78,294.2,193.05,0.73,-0.35,-0.64,-0.51
42,5,51,244.01,181.77,56.98,205.96,1.0,-0.8,0.08,0.05
42,5,52,79.42,84.7,326.52,121.66,0.86,-0.06,-0.12,-0.15
42,5,53,149.03,228.99,70.79,189.57,-0.88,0.72,0.76,0.82
42,5,54,59.33,262.66,138.7,132.36,-0.52,0.24,-0.46,-0.21
42,5,55,319.77,169.38,60.4,212.12,-0.15,-0.22,0.48,-0.62
42,5,56,124.38,121.74,74.97,180.61,-0.48,-0.64,0.64,-0.24
42,5,57,341.99,259.02,194.39,107.59,0.6,0.29,0.33,0.73
42,5,58,76.64,114.55,116.83,284.0,0.94,-0.55,-0.18,-0.98
42,5,59,96.77,161.67,347.45,212.33,0.82,-0.88,-0.12,0.36
42,5,60,54.66,237.96,254.71,107.45,-0.98,-0.78,0.97,0.4
42,5,61,159.98,159.96,90.57,54.41,-0.78,0.78,-0.76,-0.81
42,5,62,332.65,244.3,174.4,94.81,-0.49,-0.65,0.25,0.13
42,5,63,166.05,134.44,127.74,120.97,-0.33,-0.6,-0.77,0.87
42,5,64,332.55,219.47,162.37,54.06,0.04,-0.59,-0.18,-0.09
42,5,65,121.77,125.45,147.03,293.17,-0.88,-0.81,-0.07,-0.27
42,5,66,316.17,322.51,187.49,234.54,0.59,0.22,0.8,-0.65
42,5,67,265.2,85.22,79.63,58.81,0.25,0.66,0.07,0.78
42,5,68,304.94,210.46,325.24,102.33,-0.94,0.55,-0.72,0.55
42,5,69,184.74,254.62,89.7,335.17,0.66,0.74,-0.95,-0.17
42,5,70,203.88,328.49,198.02,299.05,0.68,-0.54,0.2,0.39
42,6,1,184.03,186.51,146.78,280.02,-0.03,-0.33,-0.3,0.41
42,6,2,144.16,108.03,164.95,82.66,-0.07,-0.37,-0.77,-0.19
42,6,3,103.53,338.12,63.79,267.27,-0.74,0.99,0.07,0.93
42,6,4,187.36,211.53,260.82,222.6,-0.53,0.26,-0.86,0.31
42,6,5,318.99,341.2,276.96,202.47,0.26,0.28,0.25,-0.15
42,6,6,167.57,262.18,205.9,229.0,0.12,-0.69,0.24,0.76
42,6,7,122.35,324.07,316.45,164.48,0.09,0.89,0.16,-0.71
42,6,8,301.18,126.56,200.64,92.48,0.7,-0.03,0.72,-0.31
42,6,9,311.53,176.0,251.81,205.38,-0.89,-0.79,0.5,0.18
42,6,10,299.68,157.6,96.22,90.1,-0.45,-0.81,0.4,0.63
42,6,11,155.37,330.65,190.88,54.39,-0.46,-0.9,-0.72,0.23
42,6,12,123.23,165.09,92.19,51.26,-0.87,0.73,0.47,-0.62
42,6,13,103.01,138.67,273.36,115.23,0.08,-0.31,0.42,0.44
42,6,14,152.26,93.1,259.25,281.19,0.21,-0.42,-0.94,0.16
42,6,15,65.59,331.72,171.54,251.91,0.03,0.76,-0.93,-0.73
42,6,16,159.66,261.69,172.43,55.91,-0.81,0.51,-0.09,0.25
42,6,17,145.23,95.79,115.59,265.45,0.29,-0.77,-0.56,0.81
42,6,18,204.19,165.87,294.17,309.31,-0.91,-0.37,-0.27,0.2
42,6,19,308.41,70.32,250.59,64.24,0.74,-0.92,0.63,0.45
42,6,20,74.5,331.53,120.73,81.87,-0.64,-0.72,0.04,-0.99
42,6,21,165.67,82.61,61.45,191.88,0.12,-0.81,-0.54,0.09
42,6,22,317.42,316.43,58.34,179.89,0.05,0.47,-0.3,-0.2
42,6,23,311.59,139.35,152.94,308.63,0.36,0.53,0.27,0.93
42,6,24,285.93,251.25,152.91,182.68,-0.74,-0.38,-0.86,0.74
42,6,25,147.07,324.55,112.07,327.16,0.52,0.1,-0.5,0.3
42,6,26,311.98,329.24,52.62,133.99,0.48,0.53,-0.39,-0.79
42,6,27,140.49,64.19,154.72,298.89,0.48,-0.34,-0.05,-0.9
42,6,28,101.26,256.5,76.71,81.74,-0.23,0.66,-0.27,-0.25
42,6,29,324.85,289.39,106.57,112.79,0.13,-0.52,0.32,0.25
42,6,30,205.31,220.46,321.56,187.3,0.57,0.47,-0.08,0.04
42,6,31,281.43,255.08,268.58,118.39,0.68,0.5,-0.11,0.79
42,6,32,187.15,328.37,294.64,178.27,-0.64,-0.22,0.71,0.63
42,6,33,255.42,253.31,143.1,97.11,-0.48,-0.48,-0.69,-0.92
42,6,34,249.52,87.82,138.94,157.41,0.8,-0.36,0.95,0.29
42,6,35,244.82,82.44,154.3,270.9,0.24,-0.34,0.24,-0.57
42,6,36,305.94,157.36,92.35,324.81,-0.92,0.11,-0.31,0.58
42,6,37,134.63,247.46,147.53,296.02,0.39,-0.02,-0.36,0.59
42,6,38,202.98,50.8,98.06,238.95,-0.21,-0.6,0.23,-0.91
