Meter,Distance (km),Turning Radius (m),Average Speed (km/h)
5810,5.81,11.775209930160361,170.0
5811,5.811,13.652080103588718,170.0
5812,5.812,5.1573916965887046,170.0
5813,5.813,12.922205374997162,170.0
5814,5.814,9.93441570827624,170.0
5815,5.815,12.647563577494324,170.0
5816,5.816,13.34684953679411,170.0
5817,5.817,6.619410005413365,170.0
5818,5.818,7.739240773579961,170.0
5819,5.819,7.647047080033513,170.0
5820,5.82,8.558693228793842,170.0
5821,5.821,10.118583042352494,170.0
5822,5.822,6.1725069392540135,170.0
5823,5.823,6.6817159241131305,170.0
5824,5.824,13.50912618118245,170.0
5825,5.825,13.836893461644202,170.0
5826,5.826,11.908094843478967,170.0
5827,5.827,14.854731610518666,170.0
5828,5.828,10.77591953233662,170.0
5829,5.829,6.9999875532835105,170.0
5830,5.83,11.462000244152133,170.0
5831,5.831,14.304920535245632,170.0
5832,5.832,6.640562704482889,170.0
5833,5.833,9.449069464648645,170.0
5834,5.834,13.682332024675542,170.0
5835,5.835,13.921696768000414,170.0
5836,5.836,12.674719389542288,170.0
5837,5.837,9.176746955477178,170.0
5838,5.838,13.280710196279363,170.0
5839,5.839,13.158087816473605,170.0
5840,5.84,6.677797377865398,170.0
5841,5.841,5.65693380612932,170.0
5842,5.842,10.89063667202554,170.0
5843,5.843,11.635317377958106,170.0
5844,5.844,7.823565284956594,170.0
5845,5.845,11.08397753393897,170.0
5846,5.846,8.295794892693838,170.0
5847,5.847,13.398188685772157,170.0
5848,5.848,11.467815710578531,170.0
5849,5.849,10.352112069980569,170.0
5850,5.85,9.57176232552829,170.0
5851,5.851,12.018089373140347,170.0
5852,5.852,9.037389098670513,170.0
5853,5.853,13.540735455902889,170.0
5854,5.854,10.886960997049096,170.0
5855,5.855,11.783210062237966,170.0
5856,5.856,9.641793182364983,170.0
5857,5.857,6.094601743038419,170.0
5858,5.858,14.039206372198315,170.0
5859,5.859,9.165136924550092,170.0
5860,5.86,12.300721764776107,170.0
5861,5.861,11.526810218224307,170.0
5862,5.862,13.484103199707826,170.0
5863,5.863,5.758093319895975,170.0
5864,5.864,8.549193243271041,170.0
5865,5.865,12.583242246385321,170.0
5866,5.866,8.612770039311076,170.0
5867,5.867,7.429784307022,170.0
5868,5.868,8.67935148041309,170.0
5869,5.869,5.505300384006164,170.0
5870,5.87,11.991641953743624,170.0
5871,5.871,13.86101094459152,170.0
5872,5.872,5.313533928707519,170.0
5873,5.873,6.564054797327124,170.0
5874,5.874,13.589482502473794,170.0
5875,5.875,5.166992725729841,170.0
5876,5.876,12.836592625389295,170.0
5877,5.877,14.015827687890866,170.0
5878,5.878,12.65253981214035,170.0
5879,5.879,12.624854378143265,170.0
5880,5.88,6.422943796119417,170.0
5881,5.881,10.100289289520076,170.0
5882,5.882,10.657590691095725,170.0
5883,5.883,14.67044909224078,170.0
5884,5.884,10.522709765906203,170.0
5885,5.885,13.79735740414972,170.0
5886,5.886,9.186486052968013,170.0
5887,5.887,8.30649048664121,170.0
5888,5.888,14.103844495099896,170.0
5889,5.889,10.019191309228988,170.0
5890,5.89,10.847490165615035,170.0
5891,5.891,9.333706228121141,170.0
5892,5.892,8.7704114252451,170.0
5893,5.893,8.28898558835419,170.0
5894,5.894,14.393562237542717,170.0
5895,5.895,9.120661889761521,170.0
5896,5.896,10.070177896038658,170.0
5897,5.897,11.662396797805396,170.0
5898,5.898,14.910872496216363,170.0
5899,5.899,9.24308820563732,170.0
5900,5.9,10.981855043256097,170.0
5901,5.901,5.320636983197444,170.0
5902,5.902,6.0149391621649775,170.0
5903,5.903,11.643539202466851,170.0
5904,5.904,14.797811738022714,170.0
5905,5.905,6.402755250816279,170.0
5906,5.906,6.258434811228955,170.0
5907,5.907,7.160227146263124,170.0
5908,5.908,7.766774880374875,170.0
5909,5.909,12.308643249182197,170.0
5910,5.91,11.846393626697687,170.0
5911,5.911,10.01744540712463,170.0
5912,5.912,6.165830193931983,170.0
5913,5.913,5.289704743310483,170.0
5914,5.914,11.561713055414508,170.0
5915,5.915,9.998532921271757,170.0
5916,5.916,8.310946870958235,170.0
5917,5.917,8.571777350397983,170.0
5918,5.918,8.802912123711277,170.0
5919,5.919,9.617005556651574,170.0
5920,5.92,5.4341530812032515,170.0
5921,5.921,11.190121578698037,170.0
5922,5.922,13.419577309140646,170.0
5923,5.923,6.2616106475441455,170.0
5924,5.924,7.292319086058196,170.0
5925,5.925,10.820800172816092,170.0
5926,5.926,11.041960227982042,170.0
5927,5.927,6.68141100163822,170.0
5928,5.928,13.694971220942149,170.0
5929,5.929,11.93731409950447,170.0
5930,5.93,12.035182589942792,170.0
5931,5.931,5.989066686647129,170.0
5932,5.932,5.172690672444493,170.0
5933,5.933,11.48136169217004,170.0
5934,5.934,6.220394664647375,170.0
5935,5.935,13.883050234443871,170.0
5936,5.936,7.824704962181892,170.0
5937,5.937,5.887064400792884,170.0
5938,5.938,6.086312193071203,170.0
5939,5.939,6.51642958784891,170.0
5940,5.94,7.039010261804703,170.0
5941,5.941,13.616566262099143,170.0
5942,5.942,6.990838074580817,170.0
5943,5.943,14.090607728314007,170.0
5944,5.944,14.558007024675003,170.0
5945,5.945,12.251507887102125,170.0
5946,5.946,12.249539758553396,170.0
5947,5.947,7.729408896420171,170.0
5948,5.948,8.982156031972561,170.0
5949,5.949,8.483349197691528,170.0
5950,5.95,12.167865778326245,170.0
5951,5.951,10.906271800705595,170.0
5952,5.952,11.337153981010033,170.0
5953,5.953,7.640384148962269,170.0
5954,5.954,9.57676054037077,170.0
5955,5.955,9.177164222289296,170.0
5956,5.956,6.238143512372957,170.0
5957,5.957,11.07113918425463,170.0
5958,5.958,8.034837864372973,170.0
5959,5.959,14.535011473620138,170.0
5960,5.96,9.373918657592716,170.0
5961,5.961,7.304228338521719,170.0
5962,5.962,12.263004631000193,170.0
5963,5.963,12.633124334376618,170.0
5964,5.964,10.524997607160373,170.0
5965,5.965,11.112617456487445,170.0
5966,5.966,8.070496639843412,170.0
5967,5.967,13.577120150964593,170.0
5968,5.968,8.642228860956797,170.0
5969,5.969,9.375132000246676,170.0
5970,5.97,5.768468520131064,170.0
5971,5.971,5.675457779627003,170.0
5972,5.972,9.417407277470263,170.0
5973,5.973,13.184200924235398,170.0
5974,5.974,12.910346197336853,170.0
5975,5.975,6.802436373132265,170.0
5976,5.976,6.124614223509512,170.0
5977,5.977,11.401141633545045,170.0
5978,5.978,9.301209705280854,170.0
5979,5.979,5.696917903869282,170.0
5980,5.98,14.075043260621243,170.0
5981,5.981,8.148036350292951,170.0
5982,5.982,5.387869104548199,170.0
5983,5.983,12.060885373493795,170.0
5984,5.984,6.614359512112513,170.0
5985,5.985,11.157467547679834,170.0
5986,5.986,7.664459188658148,170.0
5987,5.987,11.290332409010066,170.0
5988,5.988,14.175814816860044,170.0
5989,5.989,9.251270248903541,170.0
5990,5.99,10.15698027509214,170.0
5991,5.991,5.248671043187495,170.0
5992,5.992,14.57010704546062,170.0
5993,5.993,6.1299163709727535,170.0
5994,5.994,14.395413117041597,170.0
5995,5.995,6.147583137718287,170.0
5996,5.996,6.266953854165828,170.0
5997,5.997,11.867690820799691,170.0
5998,5.998,14.250490941954293,170.0
5999,5.999,11.93325745032041,170.0
6000,6.0,6.845121108814992,190.0
6001,6.001,9.696899680957786,190.0
6002,6.002,12.368187872074568,190.0
6003,6.003,8.112920791156904,190.0
6004,6.004,10.142534530293513,190.0
6005,6.005,7.4031268398708026,190.0
6006,6.006,6.921017654220666,190.0
6007,6.007,9.5391022839876,190.0
6008,6.008,13.581320311774084,190.0
6009,6.009,6.2798689240648375,190.0
6010,6.01,5.959175876708295,190.0
6011,6.011,8.187179973219346,190.0
6012,6.012,5.054945921655386,190.0
6013,6.013,10.910527396383364,190.0
6014,6.014,6.751501961617212,190.0
6015,6.015,8.744374535021716,190.0
6016,6.016,13.243007073355765,190.0
6017,6.017,5.845158643172557,190.0
6018,6.018,7.0126743984460145,190.0
6019,6.019,5.713672912159793,190.0
6020,6.02,12.891877907202964,190.0
6021,6.021,6.933289453916417,190.0
6022,6.022,7.8533850643700385,190.0
6023,6.023,12.393458549629022,190.0
6024,6.024,8.630593543933331,190.0
6025,6.025,10.159167556433069,190.0
6026,6.026,8.861615613588064,190.0
6027,6.027,7.187225561952224,190.0
6028,6.028,5.322796313635818,190.0
6029,6.029,7.052734936897029,190.0
6030,6.03,13.18095662996341,190.0
6031,6.031,9.183702023143763,190.0
6032,6.032,5.307271595841559,190.0
6033,6.033,7.577348049878051,190.0
6034,6.034,10.084363528954647,190.0
6035,6.035,8.125128511799144,190.0
6036,6.036,9.029470053698347,190.0
6037,6.037,10.421915545671396,190.0
6038,6.038,14.922772036955052,190.0
6039,6.039,6.476399016289461,190.0
6040,6.04,10.047435787329896,190.0
6041,6.041,5.19855495823378,190.0
6042,6.042,7.322242036914694,190.0
6043,6.043,8.138804191647314,190.0
6044,6.044,8.803888952950803,190.0
6045,6.045,9.382041803331722,190.0
6046,6.046,12.853473911751253,190.0
6047,6.047,10.224621698744766,190.0
6048,6.048,9.432979799310443,190.0
6049,6.049,7.420828548769453,190.0
6050,6.05,8.328959837209121,190.0
6051,6.051,8.795613620253313,190.0
6052,6.052,6.5957163397802185,190.0
6053,6.053,6.380650824231776,190.0
6054,6.054,12.423418990609587,190.0
6055,6.055,13.686280343695024,190.0
6056,6.056,8.063035852911693,190.0
6057,6.057,13.314714792485507,190.0
6058,6.058,12.193619461679354,190.0
6059,6.059,10.542488037735964,190.0
6060,6.06,6.479198277784908,190.0
6061,6.061,8.578606815906854,190.0
6062,6.062,14.789640622879336,190.0
6063,6.063,10.728226069070391,190.0
6064,6.064,14.624129131733367,190.0
6065,6.065,9.708850835715133,190.0
6066,6.066,14.144286697283048,190.0
6067,6.067,13.405197361755372,190.0
6068,6.068,7.804664431095871,190.0
6069,6.069,13.795125329764446,190.0
6070,6.07,10.334952042257981,190.0
6071,6.071,8.429296553462018,190.0
6072,6.072,11.610192149649015,190.0
6073,6.073,8.99728312242955,190.0
6074,6.074,11.504986224929219,190.0
6075,6.075,12.200974651369135,190.0
6076,6.076,13.260509313617233,190.0
6077,6.077,12.989738900853467,190.0
6078,6.078,11.774693998621144,190.0
6079,6.079,9.299482260642073,190.0
6080,6.08,9.774125117495691,190.0
6081,6.081,8.525634086656268,190.0
6082,6.082,8.201724912628867,190.0
6083,6.083,12.98112205750611,190.0
6084,6.084,7.352641642807218,190.0
6085,6.085,12.910344794373673,190.0
6086,6.086,12.190503440669445,190.0
6087,6.087,5.612070741375877,190.0
6088,6.088,12.906921556711588,190.0
6089,6.089,7.5076094097104225,190.0
6090,6.09,9.098210476109845,190.0
6091,6.091,9.530027648405303,190.0
6092,6.092,13.996754019706861,190.0
6093,6.093,13.920946386016938,190.0
6094,6.094,10.231267199134306,190.0
6095,6.095,9.860204015076068,190.0
6096,6.096,14.354867647588364,190.0
6097,6.097,8.99782859512635,190.0
6098,6.098,7.59602661174251,190.0
6099,6.099,14.268794089881085,190.0
6100,6.1,11.113409267474786,190.0
6101,6.101,9.108462902808995,190.0
6102,6.102,10.988814483974977,190.0
6103,6.103,5.495678274136541,190.0
6104,6.104,7.551210312388409,190.0
6105,6.105,10.958265325914773,190.0
6106,6.106,9.024307153885518,190.0
6107,6.107,12.7817241950464,190.0
6108,6.108,8.27458520355239,190.0
6109,6.109,12.978168919069068,190.0
6110,6.11,8.991816723597667,190.0
6111,6.111,11.936131652989456,190.0
6112,6.112,12.611218577267355,190.0
6113,6.113,9.90131614579392,190.0
6114,6.114,7.598358267597863,190.0
6115,6.115,14.567585414527905,190.0
6116,6.116,13.455167078213334,190.0
6117,6.117,13.208368777868712,190.0
6118,6.118,13.810830617368357,190.0
6119,6.119,14.115128122067986,190.0
6120,6.12,5.207498265764416,190.0
6121,6.121,5.203911867028217,190.0
6122,6.122,7.628471228625172,190.0
6123,6.123,11.146060287155422,190.0
6124,6.124,6.4594604469274755,190.0
6125,6.125,5.061234863488998,190.0
6126,6.126,11.021714405781488,190.0
6127,6.127,12.248128411968473,190.0
6128,6.128,5.801560929789071,190.0
6129,6.129,13.617611028418448,190.0
6130,6.13,9.644457999490678,190.0
6131,6.131,5.8688886746500915,190.0
6132,6.132,10.911712545394957,190.0
6133,6.133,8.460593743192705,190.0
6134,6.134,14.229126010112749,190.0
6135,6.135,5.498001775871906,190.0
6136,6.136,9.11898606724905,190.0
6137,6.137,13.390179854847684,190.0
6138,6.138,9.806443814760021,190.0
6139,6.139,10.489276456694089,190.0
6140,6.14,14.026293249498536,190.0
6141,6.141,13.198632082113498,190.0
6142,6.142,6.854459795378314,190.0
6143,6.143,10.715069971187326,190.0
6144,6.144,7.6165519145563625,190.0
6145,6.145,11.779919620609135,190.0
6146,6.146,9.642153805136125,190.0
6147,6.147,6.622901405085938,190.0
6148,6.148,14.158672263076104,190.0
6149,6.149,8.035408118874324,190.0
6150,6.15,8.492618991982201,190.0
6151,6.151,8.417981318722282,190.0
6152,6.152,14.538468210080367,190.0
6153,6.153,5.914384196822687,190.0
6154,6.154,8.492644478021495,190.0
6155,6.155,12.634467145158624,190.0
6156,6.156,10.807286035258471,190.0
6157,6.157,9.345020699415496,190.0
6158,6.158,10.704772811155369,190.0
6159,6.159,11.000168647319304,190.0
6160,6.16,9.444592444761028,190.0
6161,6.161,12.930447286864164,190.0
6162,6.162,11.757430164121887,190.0
6163,6.163,14.794016365665929,190.0
6164,6.164,5.057334054421738,190.0
6165,6.165,6.415973397276891,190.0
6166,6.166,5.880705059037843,190.0
6167,6.167,7.992579354684368,190.0
6168,6.168,10.770078158988374,190.0
6169,6.169,10.659395161355553,190.0
6170,6.17,5.701583642103377,190.0
6171,6.171,7.975468783061027,190.0
6172,6.172,14.456910796306767,190.0
6173,6.173,7.44586209112547,190.0
6174,6.174,11.933302237129652,190.0
6175,6.175,11.619282870786519,190.0
6176,6.176,9.92166636741244,190.0
6177,6.177,10.07934792604417,190.0
6178,6.178,5.905611121039658,190.0
6179,6.179,13.331993518088733,190.0
6180,6.18,7.685904369049404,190.0
6181,6.181,8.273595916748967,190.0
6182,6.182,8.885891713297411,190.0
6183,6.183,7.80226132221329,190.0
6184,6.184,13.829144434781938,190.0
6185,6.185,14.097655207555487,190.0
6186,6.186,11.641355425013366,190.0
6187,6.187,6.2640068113605185,190.0
6188,6.188,13.727114029676496,190.0
6189,6.189,14.000063328066252,190.0
6190,6.19,14.163918519630489,190.0
6191,6.191,10.499462922355146,190.0
6192,6.192,7.067396236018131,190.0
6193,6.193,13.953355825256542,190.0
6194,6.194,7.2334523174143905,190.0
6195,6.195,12.111945972849488,190.0
6196,6.196,8.311159460425014,190.0
6197,6.197,11.144094088058246,190.0
6198,6.198,12.457200341802949,190.0
6199,6.199,14.94050033481453,190.0
6200,6.2,11.171053364993002,190.0
6201,6.201,7.633150818523306,190.0
6202,6.202,10.659755552943308,190.0
6203,6.203,7.754611550232302,190.0
6204,6.204,8.868630607553357,190.0
6205,6.205,12.024031151089297,190.0
6206,6.206,12.992659551091815,190.0
6207,6.207,11.246382189735016,190.0
6208,6.208,11.777786323854372,190.0
6209,6.209,9.730117374093197,190.0
6210,6.21,5.9697255192614715,190.0
6211,6.211,5.109919558692072,190.0
6212,6.212,11.309705045170002,190.0
6213,6.213,5.285777347964384,190.0
6214,6.214,10.133903082985126,190.0
6215,6.215,10.837935356432974,190.0
6216,6.216,9.44260578249578,190.0
6217,6.217,6.02530008737813,190.0
6218,6.218,8.59027378499551,190.0
6219,6.219,6.986827369672259,190.0
6220,6.22,9.404552115460904,190.0
6221,6.221,14.95011330973323,190.0
6222,6.222,7.0103949546700175,190.0
6223,6.223,11.981490536087163,190.0
6224,6.224,13.865230985393545,190.0
6225,6.225,7.8475827101115705,190.0
6226,6.226,10.204315233295468,190.0
6227,6.227,11.603555007682186,190.0
6228,6.228,13.729569192345474,190.0
6229,6.229,13.265206504740807,190.0
6230,6.23,5.88240583452769,190.0
6231,6.231,5.580894337316393,190.0
6232,6.232,11.73629951869965,190.0
6233,6.233,6.951987089045195,190.0
6234,6.234,12.974191340423538,190.0
6235,6.235,11.58064273705444,190.0
6236,6.236,9.769376739385619,190.0
6237,6.237,8.968373076134654,190.0
6238,6.238,5.127470580847203,190.0
6239,6.239,14.517499619119592,190.0
6240,6.24,7.701124117850002,190.0
6241,6.241,12.90384603949284,190.0
6242,6.242,9.89875405968103,190.0
6243,6.243,10.812663291674756,190.0
6244,6.244,13.137790203025158,190.0
6245,6.245,5.585837759224052,190.0
6246,6.246,8.572906356339441,190.0
6247,6.247,13.575234741790768,190.0
6248,6.248,8.709405657241188,190.0
6249,6.249,10.648189192648887,190.0
6250,6.25,5.269876106436154,190.0
6251,6.251,6.533031566294677,190.0
6252,6.252,11.21588691338317,190.0
6253,6.253,13.080403466475628,190.0
6254,6.254,13.863089288581312,190.0
6255,6.255,8.542752735398125,190.0
6256,6.256,13.374234662560923,190.0
6257,6.257,8.426936421034338,190.0
6258,6.258,12.598769452299745,190.0
6259,6.259,13.562638406935408,190.0
6260,6.26,8.228826386789649,190.0
6261,6.261,9.09060037664871,190.0
6262,6.262,10.245108019298119,190.0
6263,6.263,11.123054169318497,190.0
6264,6.264,14.263164577787684,190.0
6265,6.265,9.94984339645406,190.0
6266,6.266,11.394964301290496,190.0
6267,6.267,6.4351013465990565,190.0
6268,6.268,8.782788984115616,190.0
6269,6.269,12.463551426681004,190.0
6270,6.27,13.094097960832277,190.0
6271,6.271,10.128275739950244,190.0
6272,6.272,7.973496007693138,190.0
6273,6.273,5.203335149680891,190.0
6274,6.274,11.397397128450457,190.0
6275,6.275,12.6758558961708,190.0
6276,6.276,9.6356992096011,190.0
6277,6.277,14.326465265945142,190.0
6278,6.278,7.962961116061537,190.0
6279,6.279,14.765982787275451,190.0
6280,6.28,11.37681948309374,190.0
6281,6.281,7.779528718257383,190.0
6282,6.282,8.02482163937753,190.0
6283,6.283,6.330218254853083,190.0
6284,6.284,13.098346156225215,190.0
6285,6.285,7.646617828433687,190.0
6286,6.286,7.719039204865322,190.0
6287,6.287,13.473410693617577,190.0
6288,6.288,8.488261013840425,190.0
6289,6.289,12.021095795587442,190.0
6290,6.29,7.934483271791976,190.0
6291,6.291,6.1735227934046675,190.0
6292,6.292,11.222598884065729,190.0
6293,6.293,6.362406371647042,190.0
6294,6.294,6.014728380331383,190.0
6295,6.295,14.562539122596176,190.0
6296,6.296,11.752457292399987,190.0
6297,6.297,5.2047431571032945,190.0
6298,6.298,5.474361309985026,190.0
6299,6.299,10.404947568540027,190.0
6300,6.3,13.049709099436381,190.0
6301,6.301,9.233530424100449,190.0
6302,6.302,12.080620551769616,190.0
6303,6.303,13.889776547227674,190.0
6304,6.304,13.18313126900317,190.0
6305,6.305,8.493520942041185,190.0
6306,6.306,8.598996873835288,190.0
6307,6.307,13.749376629402573,190.0
6308,6.308,12.418381618121025,190.0
6309,6.309,8.860691929622348,190.0
6310,6.31,6.889043377361395,190.0
6311,6.311,10.017082070768879,190.0
6312,6.312,10.918416716087933,190.0
6313,6.313,13.487278211938174,190.0
6314,6.314,11.049970927167962,190.0
6315,6.315,11.689945333719649,190.0
6316,6.316,8.153897187644198,190.0
6317,6.317,5.731401914166986,190.0
6318,6.318,8.703026755877247,190.0
6319,6.319,5.561664142403698,190.0
6320,6.32,11.91252158121285,190.0
6321,6.321,8.015558223947925,190.0
6322,6.322,13.697193279975242,190.0
6323,6.323,14.391054437974875,190.0
6324,6.324,10.881720207927186,190.0
6325,6.325,8.301958786076188,190.0
6326,6.326,13.140077574654521,190.0
6327,6.327,5.03091087223162,190.0
6328,6.328,12.391118460867986,190.0
6329,6.329,11.005171838213936,190.0
6330,6.33,10.369555311607638,190.0
6331,6.331,6.994478150521618,190.0
6332,6.332,5.678903022746459,190.0
6333,6.333,14.584823714632241,190.0
6334,6.334,8.131021364648454,190.0
6335,6.335,7.976242781593491,190.0
6336,6.336,11.280626097870972,190.0
6337,6.337,12.011269912131969,190.0
6338,6.338,14.969278072405734,190.0
6339,6.339,11.540753467428726,190.0
6340,6.34,5.744371753127768,190.0
6341,6.341,7.062003437566543,190.0
6342,6.342,14.141390306070555,190.0
6343,6.343,10.926938184556207,190.0
6344,6.344,14.773766276005533,190.0
6345,6.345,14.798565897898785,190.0
6346,6.346,14.41258987452261,190.0
6347,6.347,5.322843892681666,190.0
6348,6.348,5.802824608113567,190.0
6349,6.349,11.48840715941015,190.0
6350,6.35,9.77726829650723,190.0
6351,6.351,14.820584625818148,190.0
6352,6.352,5.53272714352747,190.0
6353,6.353,9.70463470367583,190.0
6354,6.354,13.227464695991051,190.0
6355,6.355,12.898899461555446,190.0
6356,6.356,7.764860773316088,190.0
6357,6.357,6.773793312120767,190.0
6358,6.358,11.467947654940716,190.0
6359,6.359,11.32483313683107,190.0
6360,6.36,14.117762910451896,190.0
6361,6.361,12.909394813526196,190.0
6362,6.362,9.515411244747629,190.0
6363,6.363,8.74971235436066,190.0
6364,6.364,10.341386569198532,190.0
6365,6.365,5.187928915115685,190.0
6366,6.366,10.187580052088217,190.0
6367,6.367,13.73708508414916,190.0
6368,6.368,10.210714455812592,190.0
6369,6.369,14.484905552909945,190.0
6370,6.37,7.178166999547646,190.0
6371,6.371,6.903828869474066,190.0
6372,6.372,5.5393528562875725,190.0
6373,6.373,13.019003953998268,190.0
6374,6.374,12.495970849867351,190.0
6375,6.375,6.1942836608660805,190.0
6376,6.376,14.632553355647943,190.0
6377,6.377,7.141311034993796,190.0
6378,6.378,6.4194482697492745,190.0
6379,6.379,7.7615976041247805,190.0
6380,6.38,9.186483485577286,190.0
6381,6.381,12.296146893384448,190.0
6382,6.382,7.428491437746912,190.0
6383,6.383,14.98052016615134,190.0
6384,6.384,8.014285019518718,190.0
6385,6.385,9.84715319296971,190.0
6386,6.386,12.34312882529516,190.0
6387,6.387,6.022967913780956,190.0
6388,6.388,10.5241746073064,190.0
6389,6.389,6.662062059545542,190.0
6390,6.39,14.40006094845189,190.0
6391,6.391,6.479777212580494,190.0
6392,6.392,7.550442358745434,190.0
6393,6.393,11.05530096935458,190.0
6394,6.394,14.2494286393023,190.0
6395,6.395,5.205522724970101,190.0
6396,6.396,13.58223075933333,190.0
6397,6.397,14.853197806474647,190.0
6398,6.398,10.135201371866543,190.0
6399,6.399,12.689668338413503,190.0
6400,6.4,14.088726090518106,190.0
6401,6.401,12.662729603015713,190.0
6402,6.402,7.225533946406002,190.0
6403,6.403,7.485015079798245,190.0
6404,6.404,7.447552974826332,190.0
6405,6.405,6.17945984802836,190.0
6406,6.406,7.833832795051418,190.0
6407,6.407,7.877009158713505,190.0
6408,6.408,14.533567112989832,190.0
6409,6.409,6.122154935849016,190.0
6410,6.41,6.262850512280841,190.0
6411,6.411,11.128889519088471,190.0
6412,6.412,12.176376346448754,190.0
6413,6.413,9.627916621285257,190.0
6414,6.414,5.184126658055438,190.0
6415,6.415,11.290078431814404,190.0
6416,6.416,7.691470341993796,190.0
6417,6.417,14.768283084458888,190.0
6418,6.418,6.1782216845976645,190.0
6419,6.419,14.943671383119332,190.0
6420,6.42,14.574428902797681,190.0
6421,6.421,5.207252879620729,190.0
6422,6.422,7.324975042151208,190.0
6423,6.423,14.72485922199233,190.0
6424,6.424,8.861473588596594,190.0
6425,6.425,5.538931646068427,190.0
6426,6.426,7.819990834571308,190.0
6427,6.427,8.99399265250727,190.0
6428,6.428,14.747113360959345,190.0
6429,6.429,12.878744548795364,190.0
6430,6.43,5.186847617263118,190.0
6431,6.431,9.965751413946553,190.0
6432,6.432,8.317872685059841,190.0
6433,6.433,12.227210988780971,190.0
6434,6.434,13.294682826957837,190.0
6435,6.435,14.097658027890336,190.0
6436,6.436,8.91650050570674,190.0
6437,6.437,10.921370846564827,190.0
6438,6.438,6.6957899876187685,190.0
6439,6.439,13.450336551175022,190.0
6440,6.44,6.003906365766625,190.0
6441,6.441,10.526987237370088,190.0
6442,6.442,9.796926072387514,190.0
6443,6.443,7.025531662262186,190.0
6444,6.444,6.489395672886666,190.0
6445,6.445,12.30565152074196,190.0
6446,6.446,13.572079253553222,190.0
6447,6.447,6.876322400032507,190.0
6448,6.448,9.742565223842721,190.0
6449,6.449,5.539774733404476,190.0
6450,6.45,8.729206709817273,190.0
6451,6.451,9.731486055066927,190.0
6452,6.452,14.153942570525201,190.0
6453,6.453,11.23310851741049,190.0
6454,6.454,13.48963281805299,190.0
6455,6.455,14.21080688570141,190.0
6456,6.456,6.9144741792062625,190.0
6457,6.457,7.3888494274116026,190.0
6458,6.458,7.704919529870443,190.0
6459,6.459,9.052948871677154,190.0
6460,6.46,7.214497340209557,190.0
6461,6.461,13.329420938824706,190.0
6462,6.462,14.129717084061568,190.0
6463,6.463,13.536202775952328,190.0
6464,6.464,8.91928019992496,190.0
6465,6.465,7.825862616913967,190.0
6466,6.466,7.862604921734934,190.0
6467,6.467,14.193841059216952,190.0
6468,6.468,5.631472905722835,190.0
6469,6.469,5.935698257506353,190.0
6470,6.47,8.159253356547131,190.0
6471,6.471,7.2780084373797465,190.0
6472,6.472,13.62123240826094,190.0
6473,6.473,8.639654234855449,190.0
6474,6.474,7.554240546731976,190.0
6475,6.475,6.134625205200778,190.0
6476,6.476,8.157336729202765,190.0
6477,6.477,7.530747213189369,190.0
6478,6.478,5.481398864612458,190.0
6479,6.479,9.497924843740542,190.0
6480,6.48,6.0241532627396674,190.0
6481,6.481,13.368402238327494,190.0
6482,6.482,14.072616023363635,190.0
6483,6.483,5.012530018135606,190.0
6484,6.484,7.4803711189128315,190.0
6485,6.485,7.351293519123261,190.0
6486,6.486,5.940581971467507,190.0
6487,6.487,7.26354139292423,190.0
6488,6.488,10.60537895458795,190.0
6489,6.489,13.800343970195541,190.0
6490,6.49,6.052634883562775,190.0
6491,6.491,7.551818294484201,190.0
6492,6.492,9.444534600113993,190.0
6493,6.493,13.130397024975764,190.0
6494,6.494,11.664748958662553,190.0
6495,6.495,11.254686514045147,190.0
6496,6.496,9.756145130964267,190.0
6497,6.497,7.8792649711246066,190.0
6498,6.498,9.177981567030162,190.0
6499,6.499,10.439234767862834,190.0
6500,6.5,8.296356706114333,190.0
6501,6.501,11.514591579582046,190.0
6502,6.502,12.174220416502488,190.0
6503,6.503,8.727882827050234,190.0
6504,6.504,12.146067138391098,190.0
6505,6.505,13.966031597884253,190.0
6506,6.506,5.138123371607883,190.0
6507,6.507,5.150871332176358,190.0
6508,6.508,10.633586398725832,190.0
6509,6.509,7.0820707699100724,190.0
6510,6.51,11.205156972042092,190.0
6511,6.511,5.373278460918639,190.0
6512,6.512,8.78973909243835,190.0
6513,6.513,11.822292588172989,190.0
6514,6.514,14.130221867809396,190.0
6515,6.515,10.728703471058452,190.0
6516,6.516,11.206223390651505,190.0
6517,6.517,10.503803197614221,190.0
6518,6.518,12.72952587801656,190.0
6519,6.519,11.468013485360707,190.0
6520,6.52,6.907439001935608,190.0
6521,6.521,7.640176765694543,190.0
6522,6.522,12.094402929547005,190.0
6523,6.523,6.935909905964416,190.0
6524,6.524,7.585810329033425,190.0
6525,6.525,10.607538451008644,190.0
6526,6.526,6.182969541875444,190.0
6527,6.527,7.819264887311146,190.0
6528,6.528,7.3576483802596435,190.0
6529,6.529,5.79948081919269,190.0
6530,6.53,11.141367157088682,190.0
6531,6.531,11.27317493801759,190.0
6532,6.532,7.492846792492838,190.0
6533,6.533,7.121477178253468,190.0
6534,6.534,14.70561854878173,190.0
6535,6.535,7.040730176931729,190.0
6536,6.536,5.16584310919661,190.0
6537,6.537,13.002514763290499,190.0
6538,6.538,10.601613017477831,190.0
6539,6.539,6.855182733499627,190.0
6540,6.54,12.161170606264943,190.0
6541,6.541,12.32803237152557,190.0
6542,6.542,12.904312604583922,190.0
